t x y z yaw pitch roll vx vy vz wx wy wz
5.277 -3.33141 -1.32966 1.6544 1.13165 0.149409 0.0502908 0.908801 0.302984 0.00670849 -0.31714 0.0323917 -0.414937
5.287 -3.32228 -1.32658 1.65445 1.12731 0.152342 0.0492019 0.918094 0.313624 0.0041831 -0.3063 0.0242024 -0.419416
5.297 -3.31304 -1.32338 1.65448 1.12292 0.155136 0.0480685 0.927439 0.324491 0.00157435 -0.295535 0.0152833 -0.423581
5.307 -3.30372 -1.32007 1.65448 1.11848 0.15778 0.0468877 0.93683 0.335576 -0.00110644 -0.283048 0.00562746 -0.427611
5.317 -3.2943 -1.31666 1.65445 1.11399 0.160255 0.0456639 0.946253 0.34686 -0.00390358 -0.269119 -0.00443531 -0.431559
5.342 -3.27033 -1.30761 1.65426 1.10255 0.165653 0.042419 0.969919 0.375862 -0.011232 -0.232954 -0.0319142 -0.440374
5.342 -3.27033 -1.30761 1.65426 1.10255 0.165653 0.042419 0.969919 0.375862 -0.011232 -0.232954 -0.0319142 -0.440374
5.347 -3.26644 -1.30609 1.65421 1.1007 0.166408 0.0418721 0.973709 0.380592 -0.012478 -0.227063 -0.0368249 -0.441653
5.359 -3.25469 -1.30143 1.65404 1.09509 0.168485 0.0401777 0.985083 0.394923 -0.0162552 -0.209664 -0.0522512 -0.445214
5.367 -3.24677 -1.29823 1.6539 1.09132 0.169717 0.0389986 0.99267 0.404596 -0.018702 -0.198853 -0.0629499 -0.447183
5.378 -3.23579 -1.2937 1.65367 1.0861 0.171217 0.0373072 1.00308 0.418018 -0.0221344 -0.184633 -0.0778469 -0.449557
5.387 -3.22672 -1.28988 1.65346 1.0818 0.172277 0.0358624 1.01157 0.429099 -0.0249582 -0.172846 -0.0902123 -0.451248
5.397 -3.21553 -1.28508 1.65316 1.07651 0.173363 0.0340225 1.02189 0.442737 -0.0285038 -0.15815 -0.105752 -0.453054
5.407 -3.20526 -1.28059 1.65286 1.07167 0.174146 0.0322783 1.03122 0.455221 -0.0317672 -0.144589 -0.120265 -0.454411
5.417 -3.1949 -1.27596 1.65253 1.0668 0.174732 0.030467 1.04047 0.467766 -0.0351034 -0.131095 -0.13475 -0.455558
5.427 -3.18549 -1.2717 1.65219 1.06241 0.175092 0.0287813 1.04872 0.479105 -0.0381176 -0.119047 -0.14766 -0.45639
5.437 -3.17389 -1.26634 1.65175 1.05701 0.175317 0.0266521 1.05871 0.493006 -0.0418617 -0.104415 -0.163466 -0.457164
5.447 -3.16433 -1.26185 1.65136 1.05258 0.175325 0.0248536 1.06678 0.504409 -0.0449313 -0.0926307 -0.176551 -0.457541
5.457 -3.15253 -1.25622 1.65084 1.04715 0.17512 0.0225862 1.07651 0.518359 -0.0487498 -0.0785228 -0.19256 -0.457765
5.467 -3.14172 -1.25096 1.65034 1.0422 0.174732 0.0204619 1.08521 0.531051 -0.0522208 -0.065767 -0.2067 -0.457788
5.479 -3.12973 -1.24504 1.64974 1.03675 0.174085 0.0180634 1.09461 0.545 -0.0560873 -0.0517171 -0.221778 -0.457673
5.487 -3.12094 -1.24063 1.64928 1.03278 0.17347 0.0162807 1.10131 0.555126 -0.0589453 -0.0416746 -0.23277 -0.457467
5.497 -3.10877 -1.23444 1.64861 1.02732 0.172433 0.0137738 1.11037 0.569035 -0.0627847 -0.0290265 -0.24792 -0.456793
5.509 -3.09538 -1.22752 1.64783 1.02137 0.171057 0.0109639 1.11999 0.584157 -0.066957 -0.0160663 -0.263934 -0.455765
5.518 -3.08639 -1.2228 1.64728 1.0174 0.170004 0.00905197 1.12624 0.594205 -0.0697119 -0.00758599 -0.273866 -0.454989
5.527 -3.07509 -1.21679 1.64656 1.01245 0.16854 0.00662563 1.13387 0.606712 -0.0731634 0.00272537 -0.285674 -0.453919
5.537 -3.06485 -1.21127 1.64589 1.008 0.167087 0.00441056 1.14054 0.617918 -0.0762377 0.0117143 -0.295909 -0.4528
5.548 -3.05226 -1.20439 1.64503 1.00257 0.16514 0.0016655 1.14845 0.631531 -0.0800055 0.0223583 -0.3082 -0.451248
5.557 -3.04073 -1.19801 1.64421 0.997654 0.163212 -0.000862271 1.15538 0.643828 -0.0833848 0.0316917 -0.318597 -0.449703
5.573 -3.02216 -1.18754 1.64283 0.989823 0.159828 -0.00494613 1.16595 0.663322 -0.0887396 0.0471251 -0.333122 -0.447198
5.577 -3.01749 -1.18488 1.64247 0.987873 0.158926 -0.00597027 1.16848 0.668157 -0.0900699 0.0510684 -0.336491 -0.446546
5.587 -3.00694 -1.17881 1.64164 0.983499 0.156813 -0.00827701 1.17402 0.678971 -0.0930886 0.0597982 -0.344052 -0.445007
5.597 -2.99399 -1.17126 1.6406 0.978179 0.154076 -0.0110967 1.1805 0.692074 -0.0967039 0.0710651 -0.352674 -0.443063
5.607 -2.98215 -1.16428 1.63961 0.97337 0.151439 -0.0136466 1.18608 0.703864 -0.0999495 0.0821773 -0.359542 -0.441322
5.622 -2.9643 -1.15358 1.63808 0.96621 0.147215 -0.0174188 1.19392 0.721322 -0.104676 0.0999914 -0.368362 -0.438647
5.627 -2.95832 -1.14995 1.63755 0.963839 0.145736 -0.0186582 1.19638 0.727071 -0.106243 0.105965 -0.371179 -0.437702
5.637 -2.94633 -1.14262 1.63647 0.95912 0.142672 -0.0211097 1.20107 0.738455 -0.109394 0.117601 -0.376868 -0.435712
5.647 -2.9343 -1.13517 1.63536 0.954435 0.139474 -0.0235265 1.20545 0.749695 -0.11242 0.128226 -0.382139 -0.433526
5.657 -2.92222 -1.12762 1.63422 0.949785 0.136152 -0.0259063 1.20953 0.760779 -0.115349 0.138408 -0.386587 -0.431239
5.667 -2.9101 -1.11995 1.63305 0.945173 0.132716 -0.0282434 1.21328 0.771703 -0.118156 0.148172 -0.390224 -0.428827
5.677 -2.89795 -1.11217 1.63185 0.940599 0.129172 -0.0305345 1.21671 0.78245 -0.120901 0.1575 -0.393387 -0.426288
5.687 -2.88577 -1.10429 1.63063 0.936066 0.125529 -0.0327772 1.21982 0.793018 -0.123563 0.166317 -0.39588 -0.423631
5.698 -2.87233 -1.0955 1.62925 0.931128 0.121415 -0.0351829 1.22285 0.804423 -0.126414 0.175666 -0.397604 -0.420636
5.707 -2.86131 -1.08821 1.6281 0.927126 0.117974 -0.0370967 1.22503 0.813578 -0.128685 0.183431 -0.398256 -0.418142
5.717 -2.84905 -1.08002 1.6268 0.922721 0.114072 -0.0391591 1.22713 0.823557 -0.131158 0.192334 -0.398536 -0.415306
5.731 -2.83185 -1.06839 1.62494 0.916631 0.108476 -0.0419235 1.22951 0.837177 -0.134489 0.204715 -0.398027 -0.411188
5.737 -2.8257 -1.06419 1.62426 0.914477 0.106442 -0.0428742 1.2302 0.841936 -0.135675 0.209047 -0.397565 -0.409699
5.747 -2.81216 -1.05486 1.62276 0.90978 0.101911 -0.0448947 1.23142 0.852216 -0.138155 0.217875 -0.395539 -0.40637
5.757 -2.80108 -1.04715 1.6215 0.905979 0.0981541 -0.0464705 1.23212 0.860423 -0.140104 0.225031 -0.393095 -0.403606
5.768 -2.78752 -1.03763 1.61995 0.901386 0.0934993 -0.0482915 1.2326 0.870203 -0.142354 0.235225 -0.389742 -0.400129
5.777 -2.77519 -1.02888 1.61851 0.897261 0.0892019 -0.0498381 1.23269 0.878841 -0.144327 0.245074 -0.386407 -0.396874
5.787 -2.76287 -1.02005 1.61706 0.893186 0.0848438 -0.0512763 1.23244 0.887234 -0.146183 0.254943 -0.382577 -0.393519
5.799 -2.74932 -1.01023 1.61544 0.88876 0.0799819 -0.0527284 1.23179 0.896167 -0.148158 0.266132 -0.378212 -0.389713
5.807 -2.73823 -1.00213 1.6141 0.885185 0.0759499 -0.0538151 1.23097 0.903241 -0.149666 0.275263 -0.374884 -0.386448
5.817 -2.72593 -0.993056 1.61259 0.881259 0.071414 -0.0549182 1.22974 0.910838 -0.151291 0.285117 -0.371246 -0.382713
5.827 -2.71364 -0.983908 1.61107 0.877384 0.0668255 -0.0559131 1.2282 0.918157 -0.152805 0.294093 -0.367173 -0.378886
5.837 -2.7026 -0.975612 1.60969 0.87394 0.0626609 -0.0567178 1.22653 0.9245 -0.154062 0.301493 -0.363034 -0.375364
5.847 -2.68912 -0.965398 1.60799 0.869785 0.0575303 -0.0575832 1.22414 0.931929 -0.155488 0.310772 -0.357893 -0.370938
5.857 -2.67689 -0.956043 1.60643 0.866061 0.0528261 -0.058257 1.22164 0.938365 -0.156714 0.31917 -0.353402 -0.366801
5.867 -2.66469 -0.946625 1.60485 0.862388 0.0480882 -0.0588259 1.21883 0.944494 -0.157821 0.326958 -0.348616 -0.362582
5.877 -2.65252 -0.937148 1.60327 0.858764 0.0433228 -0.0592878 1.21571 0.950307 -0.158858 0.334785 -0.343235 -0.358315
5.887 -2.64038 -0.927615 1.60168 0.855191 0.0385326 -0.059639 1.21228 0.9558 -0.159777 0.34257 -0.337633 -0.353959
5.897 -2.62828 -0.918028 1.60007 0.851667 0.0337205 -0.0598819 1.20856 0.960964 -0.160611 0.349917 -0.332243 -0.349505
5.908 -2.61621 -0.908391 1.59846 0.848192 0.0288909 -0.0600228 1.20453 0.965796 -0.161319 0.356342 -0.326955 -0.344965
5.917 -2.60419 -0.898709 1.59685 0.844766 0.0240512 -0.0600651 1.20021 0.970288 -0.161947 0.362379 -0.321249 -0.340378
5.927 -2.59221 -0.888983 1.59522 0.841389 0.0192068 -0.0600069 1.1956 0.974436 -0.162452 0.368221 -0.315107 -0.335728
5.937 -2.58028 -0.879217 1.5936 0.838061 0.0143614 -0.0598479 1.19071 0.978235 -0.162878 0.373778 -0.3089 -0.331013
5.947 -2.56841 -0.869415 1.59197 0.83478 0.00952066 -0.0595934 1.18553 0.98168 -0.163183 0.378327 -0.302696 -0.326248
5.957 -2.55658 -0.859581 1.59033 0.831546 0.00469281 -0.0592481 1.18007 0.984766 -0.163407 0.382236 -0.296174 -0.321454
5.968 -2.54481 -0.849718 1.5887 0.828359 -0.000115771 -0.0588123 1.17434 0.987491 -0.163516 0.385895 -0.289224 -0.316613
5.977 -2.53427 -0.84082 1.58723 0.82553 -0.00442498 -0.0583411 1.16896 0.989632 -0.16356 0.389284 -0.282872 -0.312204
5.987 -2.52261 -0.830912 1.58559 0.822431 -0.00919034 -0.0577317 1.16273 0.991662 -0.163502 0.392479 -0.275793 -0.307267
5.997 -2.51102 -0.820986 1.58396 0.819378 -0.0139249 -0.0570356 1.15625 0.993322 -0.163382 0.394969 -0.268394 -0.302318
6.007 -2.49949 -0.811046 1.58232 0.816369 -0.018621 -0.0562544 1.14951 0.994609 -0.163153 0.39697 -0.260561 -0.297353
6.018 -2.4869 -0.800099 1.58053 0.813111 -0.0237384 -0.0552966 1.14181 0.995594 -0.162826 0.399239 -0.251933 -0.291834
6.027 -2.47552 -0.79014 1.5789 0.810195 -0.0283475 -0.0543385 1.13457 0.996094 -0.16242 0.400989 -0.244371 -0.286776
6.037 -2.46534 -0.781174 1.57745 0.807609 -0.0324561 -0.0534097 1.12785 0.996223 -0.161956 0.401831 -0.237333 -0.282224
6.048 -2.45187 -0.769221 1.57551 0.804215 -0.0378655 -0.0520743 1.11861 0.995918 -0.161291 0.402582 -0.227215 -0.276135
6.057 -2.44294 -0.761255 1.57422 0.801986 -0.0414253 -0.0511209 1.11228 0.995411 -0.160811 0.403046 -0.220351 -0.272051
6.067 -2.43076 -0.750312 1.57245 0.798966 -0.0462586 -0.0497316 1.10335 0.99432 -0.16005 0.403284 -0.211412 -0.266429
6.077 -2.41978 -0.740376 1.57086 0.796266 -0.0505902 -0.0483971 1.09502 0.99293 -0.15922 0.402814 -0.203581 -0.261331
6.087 -2.40887 -0.730456 1.56927 0.793607 -0.0548555 -0.0469985 1.08648 0.99116 -0.158286 0.401815 -0.195205 -0.256238
6.097 -2.39913 -0.721545 1.56785 0.791249 -0.0586334 -0.0456841 1.07864 0.989245 -0.157353 0.400816 -0.187458 -0.251651
6.107 -2.38733 -0.71068 1.56613 0.788412 -0.0631712 -0.0440088 1.06885 0.98649 -0.156141 0.399247 -0.178346 -0.246065
6.117 -2.37669 -0.70083 1.56457 0.785876 -0.0672196 -0.0424287 1.05976 0.983591 -0.154952 0.396953 -0.170646 -0.241054
6.128 -2.36509 -0.690032 1.56288 0.783133 -0.0715842 -0.0406375 1.04958 0.979972 -0.153577 0.3939 -0.162177 -0.235574
6.137 -2.35569 -0.681229 1.5615 0.780925 -0.0750836 -0.0391301 1.04109 0.976677 -0.152367 0.391443 -0.154893 -0.231078
6.151 -2.34121 -0.667597 1.55938 0.777554 -0.0803962 -0.0367076 1.02766 0.970963 -0.150426 0.387535 -0.143485 -0.224076
6.157 -2.33507 -0.661781 1.55848 0.776134 -0.0826235 -0.0356427 1.02182 0.968296 -0.149596 0.385528 -0.138748 -0.2211
6.167 -2.32591 -0.653087 1.55714 0.774029 -0.0859087 -0.0340208 1.01296 0.964051 -0.148254 0.382241 -0.132322 -0.216691
6.178 -2.31484 -0.642516 1.55552 0.771501 -0.0898391 -0.032005 1.00197 0.958464 -0.146479 0.378485 -0.1251 -0.211321
6.187 -2.30487 -0.632961 1.55407 0.769244 -0.0933314 -0.0301382 0.991849 0.953011 -0.144763 0.375041 -0.11785 -0.20643
6.198 -2.29501 -0.623462 1.55263 0.767026 -0.09674 -0.0282372 0.981609 0.947207 -0.143021 0.371089 -0.110214 -0.20157
6.208 -2.28428 -0.613083 1.55107 0.764631 -0.100384 -0.026112 0.970216 0.940422 -0.141061 0.365603 -0.101535 -0.19633
6.218 -2.27464 -0.603715 1.54967 0.762494 -0.103591 -0.024154 0.959751 0.933894 -0.139248 0.359921 -0.0932508 -0.191627
6.227 -2.26605 -0.59534 1.54842 0.760604 -0.106389 -0.0223713 0.950253 0.927734 -0.137611 0.354862 -0.0857264 -0.187392
6.237 -2.2566 -0.586102 1.54705 0.75854 -0.109399 -0.0203668 0.939612 0.920571 -0.135714 0.349147 -0.0770947 -0.18271
6.25 -2.24449 -0.574203 1.54531 0.755913 -0.113148 -0.0177271 0.925657 0.910771 -0.133161 0.340845 -0.0658091 -0.176748
6.257 -2.23895 -0.568754 1.54451 0.754723 -0.114815 -0.0164989 0.919174 0.906065 -0.131951 0.336676 -0.0605507 -0.174045
6.267 -2.22982 -0.559738 1.54321 0.752768 -0.117499 -0.0144399 0.908321 0.897972 -0.129917 0.32963 -0.0518698 -0.169574
6.277 -2.2199 -0.549915 1.54179 0.750662 -0.12032 -0.0121626 0.896316 0.888714 -0.127614 0.321699 -0.043068 -0.164776
6.287 -2.21189 -0.541956 1.54065 0.748972 -0.122529 -0.0102958 0.886452 0.88087 -0.125705 0.314911 -0.0363614 -0.160948
6.297 -2.20221 -0.532326 1.53928 0.746947 -0.125107 -0.00801525 0.874352 0.87096 -0.123326 0.306229 -0.0279777 -0.156344
6.309 -2.1918 -0.521947 1.53782 0.74479 -0.127759 -0.00552719 0.861109 0.859759 -0.12069 0.29672 -0.0183618 -0.151348
6.321 -2.18155 -0.511704 1.53639 0.742686 -0.130245 -0.00304043 0.847836 0.848164 -0.11803 0.286969 -0.00913346 -0.146467
6.327 -2.17733 -0.507478 1.5358 0.741825 -0.131232 -0.00200701 0.842302 0.843222 -0.116931 0.282738 -0.00550469 -0.144477
6.337 -2.16814 -0.498269 1.53453 0.739963 -0.133304 0.000254954 0.830118 0.832117 -0.114457 0.273149 0.00197423 -0.140229
6.347 -2.16072 -0.490827 1.53351 0.738472 -0.134897 0.00209179 0.820148 0.822806 -0.112415 0.265312 0.00815505 -0.136795
6.357 -2.15258 -0.482657 1.5324 0.736851 -0.136561 0.00411963 0.809075 0.812229 -0.11011 0.256656 0.0152061 -0.133026
6.367 -2.14455 -0.474594 1.53131 0.735265 -0.13811 0.00613174 0.798017 0.80142 -0.107815 0.247603 0.0220504 -0.129367
6.377 -2.13663 -0.46664 1.53024 0.733715 -0.139544 0.00812133 0.78698 0.790386 -0.105494 0.237911 0.0286269 -0.12587
6.387 -2.12882 -0.458798 1.5292 0.732201 -0.140859 0.0100845 0.775971 0.779139 -0.103174 0.228094 0.035316 -0.122432
6.397 -2.12112 -0.451069 1.52818 0.730722 -0.142057 0.0120234 0.764995 0.767686 -0.100831 0.218627 0.0421872 -0.119021
6.407 -2.11353 -0.443456 1.52719 0.729278 -0.143138 0.0139401 0.754063 0.756039 -0.0984918 0.209282 0.0489458 -0.115672
6.417 -2.10531 -0.435218 1.52612 0.72773 -0.144194 0.0160191 0.742094 0.743014 -0.0959045 0.198539 0.0562327 -0.112141
6.427 -2.09795 -0.427853 1.52517 0.726357 -0.145029 0.0178787 0.731274 0.730991 -0.0935673 0.18848 0.062867 -0.109023
6.437 -2.09069 -0.42061 1.52425 0.725019 -0.145747 0.0197082 0.720518 0.718804 -0.0912228 0.17859 0.0694209 -0.105985
6.447 -2.08355 -0.41349 1.52335 0.723713 -0.146349 0.0215083 0.709834 0.706464 -0.0888887 0.168935 0.0757595 -0.103022
6.457 -2.0772 -0.407188 1.52256 0.722566 -0.146794 0.0231021 0.700284 0.695234 -0.086788 0.160115 0.0813824 -0.100455
6.467 -2.06957 -0.399624 1.52162 0.7212 -0.14721 0.0250142 0.688706 0.681363 -0.0842342 0.149038 0.0883898 -0.0974178
6.477 -2.06274 -0.39288 1.52079 0.71999 -0.147466 0.0267176 0.678276 0.668624 -0.0819236 0.138981 0.0948707 -0.0947383
6.489 -2.05468 -0.384957 1.51983 0.718579 -0.147621 0.0287181 0.665892 0.653189 -0.0791706 0.127144 0.102265 -0.0916608
6.497 -2.05005 -0.380421 1.51928 0.717776 -0.147637 0.0298618 0.658738 0.644118 -0.0775779 0.120221 0.1064 -0.0899507
6.507 -2.04352 -0.374051 1.51852 0.716654 -0.147564 0.031465 0.648612 0.631082 -0.0753154 0.110242 0.112435 -0.0875817
6.517 -2.03645 -0.367196 1.5177 0.715453 -0.147353 0.0331881 0.63761 0.616646 -0.0728505 0.0993006 0.119419 -0.0850475
6.527 -2.03076 -0.361705 1.51706 0.714495 -0.147076 0.0345678 0.628721 0.604772 -0.0708608 0.0903818 0.125208 -0.083048
6.537 -2.02452 -0.35573 1.51636 0.713457 -0.146659 0.0360679 0.61897 0.591521 -0.0686874 0.0802967 0.131489 -0.0809574
6.547 -2.01778 -0.349311 1.51562 0.712345 -0.146068 0.0376735 0.608403 0.576886 -0.0663325 0.0688876 0.138077 -0.0788451
6.564 -2.00758 -0.339708 1.51452 0.710686 -0.14488 0.0400594 0.592422 0.554184 -0.0627957 0.0511787 0.148396 -0.0758033
6.567 -2.0064 -0.338604 1.5144 0.710496 -0.144718 0.040332 0.590571 0.551508 -0.0623887 0.0490485 0.149445 -0.075487
6.577 -1.99996 -0.332626 1.51373 0.709465 -0.143753 0.0417938 0.580505 0.536782 -0.0601869 0.0370124 0.154461 -0.0739218
6.587 -1.99421 -0.327332 1.51314 0.708552 -0.142765 0.0430599 0.571522 0.523385 -0.0581993 0.0256702 0.158244 -0.0727569
6.598 -1.98854 -0.322171 1.51256 0.70766 -0.141674 0.0442617 0.562705 0.509993 -0.0562615 0.0143223 0.161897 -0.071695
6.607 -1.98296 -0.317145 1.51201 0.706788 -0.140481 0.0454011 0.554055 0.496615 -0.0543432 0.00336274 0.165672 -0.0707108
6.617 -1.97747 -0.312252 1.51148 0.705935 -0.139189 0.0464811 0.545579 0.483266 -0.0524816 -0.00741883 0.169448 -0.0698027
6.629 -1.97098 -0.306557 1.51086 0.704936 -0.137505 0.0476987 0.535637 0.467293 -0.0502562 -0.0203831 0.174218 -0.0688675
6.637 -1.96726 -0.303323 1.51052 0.704364 -0.136455 0.0483713 0.529956 0.458007 -0.0489763 -0.0278633 0.177303 -0.0683793
6.648 -1.96148 -0.298372 1.50999 0.70348 -0.134702 0.0493768 0.521213 0.443475 -0.0470185 -0.0391408 0.182425 -0.0676628
6.66 -1.95478 -0.292727 1.50939 0.702457 -0.132473 0.0504924 0.511177 0.426414 -0.0447968 -0.0517309 0.188676 -0.0669545
6.668 -1.95071 -0.289362 1.50904 0.701838 -0.131018 0.0511414 0.505167 0.415988 -0.0435047 -0.0595442 0.192516 -0.0665861
6.677 -1.9462 -0.285677 1.50866 0.70115 -0.129304 0.0518338 0.498558 0.404327 -0.0420845 -0.0687936 0.196373 -0.0663529
6.687 -1.94174 -0.282096 1.50829 0.700471 -0.12751 0.0524804 0.492113 0.392748 -0.0407142 -0.0782478 0.199778 -0.0662836
6.697 -1.93686 -0.278239 1.50789 0.699724 -0.125425 0.0531462 0.485145 0.379983 -0.0392162 -0.0882606 0.204006 -0.0662777
6.708 -1.93157 -0.274143 1.50746 0.69891 -0.123017 0.0538259 0.477723 0.36608 -0.0376323 -0.0987157 0.209529 -0.0663387
6.717 -1.92683 -0.270551 1.5071 0.698176 -0.120724 0.0543964 0.471203 0.353582 -0.0362953 -0.108697 0.213983 -0.0666325
6.728 -1.92215 -0.267083 1.50674 0.697446 -0.118332 0.0549114 0.464905 0.341228 -0.0350641 -0.119294 0.217797 -0.0671325
6.739 -1.91662 -0.263083 1.50633 0.696572 -0.115335 0.0554491 0.45764 0.326602 -0.0336676 -0.13189 0.22188 -0.0679658
6.747 -1.91298 -0.260514 1.50606 0.69599 -0.113265 0.0557599 0.452978 0.316981 -0.0327996 -0.139832 0.224428 -0.0686054
6.757 -1.90848 -0.25741 1.50574 0.695262 -0.110598 0.0560968 0.447355 0.305107 -0.0317651 -0.149575 0.227541 -0.0695479
6.767 -1.90448 -0.254716 1.50546 0.694603 -0.108124 0.0563499 0.442491 0.294575 -0.0309086 -0.15869 0.23036 -0.0705101
6.777 -1.89965 -0.251552 1.50513 0.693794 -0.104999 0.0565915 0.436802 0.281909 -0.0299354 -0.170164 0.233927 -0.071863
6.787 -1.89531 -0.248796 1.50483 0.693052 -0.102063 0.0567477 0.431878 0.270605 -0.029146 -0.180161 0.23724 -0.0731946
6.797 -1.89101 -0.246151 1.50454 0.692302 -0.0990392 0.0568494 0.427192 0.25951 -0.028436 -0.189422 0.240732 -0.0746355
6.807 -1.88677 -0.243616 1.50426 0.691542 -0.0959294 0.0569009 0.422748 0.248634 -0.0278308 -0.198659 0.244397 -0.076161
6.817 -1.88256 -0.241188 1.50399 0.690772 -0.0927298 0.0569002 0.418547 0.237984 -0.0273073 -0.208469 0.248213 -0.0778378
6.827 -1.8784 -0.238866 1.50372 0.689988 -0.0894369 0.0568445 0.414593 0.227569 -0.0268778 -0.218429 0.25212 -0.0796473
6.837 -1.87427 -0.236646 1.50345 0.689191 -0.0860517 0.0567375 0.410889 0.2174 -0.0265541 -0.227697 0.2563 -0.0815588
6.847 -1.87018 -0.234527 1.50318 0.688377 -0.0825767 0.0565866 0.407439 0.207485 -0.0263419 -0.236361 0.260709 -0.0835503
6.857 -1.86613 -0.232505 1.50292 0.687546 -0.0790119 0.0563933 0.404246 0.197832 -0.0262408 -0.245341 0.26516 -0.0856823
6.867 -1.8621 -0.230579 1.50266 0.686695 -0.075354 0.0561519 0.401313 0.188449 -0.0262501 -0.25503 0.269422 -0.0879771
6.877 -1.8581 -0.228745 1.5024 0.685823 -0.071602 0.0558585 0.398644 0.179343 -0.0263801 -0.264666 0.273611 -0.0903961
6.887 -1.85413 -0.227 1.50213 0.68493 -0.0677588 0.0555178 0.396242 0.170524 -0.0266293 -0.273472 0.278029 -0.0928754
6.897 -1.85018 -0.225342 1.50186 0.684012 -0.0638273 0.0551362 0.39411 0.161999 -0.0270028 -0.281852 0.282555 -0.0954392
6.907 -1.84625 -0.223767 1.50159 0.683069 -0.0598076 0.0547119 0.39225 0.153775 -0.0274935 -0.290765 0.286761 -0.0981236
6.917 -1.84234 -0.222273 1.50131 0.6821 -0.0557 0.0542366 0.390668 0.145858 -0.0281087 -0.300162 0.290408 -0.100947
6.927 -1.83844 -0.220857 1.50103 0.681103 -0.0515071 0.0537084 0.389364 0.138256 -0.0288397 -0.309037 0.294038 -0.103837
6.937 -1.83455 -0.219515 1.50073 0.680077 -0.0472319 0.053136 0.388341 0.130977 -0.0296902 -0.316956 0.298215 -0.106756
6.947 -1.83067 -0.218243 1.50043 0.67902 -0.0428749 0.0525262 0.387603 0.124025 -0.0306501 -0.324716 0.302554 -0.109715
6.959 -1.82641 -0.216923 1.50009 0.677822 -0.0379893 0.0518067 0.387123 0.116764 -0.031846 -0.333766 0.306473 -0.113095
6.967 -1.82331 -0.216012 1.49983 0.676927 -0.0343781 0.0512459 0.386994 0.111741 -0.0327886 -0.340383 0.308886 -0.115603
6.977 -1.81944 -0.214927 1.49949 0.675777 -0.0297981 0.0505026 0.387095 0.105773 -0.0340653 -0.347918 0.312235 -0.118742
6.987 -1.81557 -0.213901 1.49915 0.674594 -0.0251459 0.0497229 0.387491 0.100158 -0.0354715 -0.354581 0.31631 -0.121874
6.997 -1.8113 -0.212834 1.49875 0.673253 -0.0199435 0.0488304 0.388269 0.0943913 -0.0371443 -0.361879 0.321173 -0.125342
7.007 -1.8078 -0.212007 1.4984 0.672124 -0.0156185 0.0480719 0.389176 0.0899985 -0.0386299 -0.368116 0.325046 -0.128234
7.017 -1.80351 -0.211047 1.49797 0.670704 -0.0102561 0.0471069 0.390619 0.0850299 -0.0405371 -0.374919 0.328703 -0.131848
7.027 -1.7996 -0.21022 1.49755 0.669374 -0.00531932 0.0461981 0.392254 0.080899 -0.0423462 -0.38008 0.33206 -0.135149
7.037 -1.79567 -0.209432 1.49712 0.668007 -0.000321679 0.0452673 0.394196 0.0771416 -0.0442926 -0.385203 0.336479 -0.138424
7.053 -1.78933 -0.208243 1.49638 0.665742 0.00781287 0.0437341 0.397953 0.071915 -0.0477379 -0.393657 0.343183 -0.143684
7.057 -1.78813 -0.208029 1.49624 0.665307 0.00935544 0.0434399 0.398747 0.0710433 -0.0484273 -0.395117 0.344267 -0.144677
7.067 -1.78413 -0.207334 1.49574 0.66383 0.0145346 0.0424453 0.401601 0.0683859 -0.0508163 -0.399765 0.348183 -0.147979
7.077 -1.7801 -0.206663 1.49522 0.662315 0.0197752 0.0414338 0.404776 0.0661112 -0.0533115 -0.404303 0.352978 -0.151249
7.087 -1.77562 -0.205948 1.49461 0.660604 0.0256131 0.0403074 0.408644 0.0640535 -0.0561571 -0.408786 0.358226 -0.154816
7.097 -1.77151 -0.205316 1.49404 0.659009 0.0309784 0.0392709 0.412508 0.0625892 -0.0588477 -0.412183 0.362024 -0.158064
7.107 -1.76737 -0.204696 1.49343 0.657375 0.0363855 0.0382236 0.416704 0.0615136 -0.0616612 -0.414523 0.365081 -0.161325
7.117 -1.76317 -0.204085 1.4928 0.655703 0.0418277 0.0371696 0.421234 0.0608265 -0.06459 -0.416527 0.368281 -0.164553
7.128 -1.75894 -0.203479 1.49214 0.653992 0.0473092 0.0361091 0.426101 0.0605273 -0.0676418 -0.419091 0.37185 -0.167691
7.137 -1.75465 -0.202874 1.49144 0.652245 0.052834 0.0350375 0.431309 0.0606163 -0.0708044 -0.422035 0.375205 -0.170745
7.147 -1.7503 -0.202265 1.49072 0.650461 0.0583973 0.0339534 0.43686 0.0610944 -0.0740829 -0.424282 0.378053 -0.173766
7.157 -1.7459 -0.20165 1.48996 0.64864 0.0639893 0.0328632 0.442757 0.0619617 -0.077457 -0.425358 0.380757 -0.176772
7.167 -1.74189 -0.201087 1.48925 0.64697 0.0690468 0.0318795 0.44836 0.0630735 -0.0806126 -0.426751 0.383559 -0.179389
7.179 -1.736 -0.200252 1.48817 0.644509 0.076402 0.0304465 0.456955 0.0652327 -0.085321 -0.429766 0.387451 -0.182957
7.187 -1.73232 -0.199723 1.48747 0.642965 0.0809578 0.0295527 0.462539 0.0668862 -0.088326 -0.431698 0.38957 -0.185066
