t x y z yaw pitch roll vx vy vz wx wy wz
5.19 -0.204983 -2.25734 1.644 0.432253 -0.0347345 -0.0255394 1.01832 0.433973 -0.164067 -0.203618 0.089844 -0.0123139
5.2 -0.19483 -2.253 1.64236 0.43218 -0.0330394 -0.0270016 1.01285 0.434292 -0.164975 -0.203751 0.0950304 -0.0120519
5.21 -0.185739 -2.24909 1.64087 0.432115 -0.0314738 -0.0282995 1.00801 0.434747 -0.165789 -0.203706 0.0996651 -0.0117712
5.22 -0.174686 -2.24431 1.63904 0.432035 -0.0295084 -0.0298602 1.00221 0.43552 -0.166795 -0.203513 0.105603 -0.0113885
5.232 -0.162699 -2.23907 1.63703 0.431949 -0.0272957 -0.0315274 0.996039 0.436635 -0.167892 -0.203115 0.112477 -0.0109124
5.24 -0.155741 -2.23601 1.63585 0.431899 -0.0259714 -0.0324813 0.992514 0.437415 -0.168542 -0.202755 0.116517 -0.0106097
5.25 -0.144856 -2.23119 1.63399 0.431822 -0.0238418 -0.0339509 0.987095 0.438835 -0.16956 -0.201924 0.122742 -0.0100755
5.26 -0.135012 -2.2268 1.63229 0.431754 -0.0218557 -0.035254 0.9823 0.440329 -0.170501 -0.201079 0.128462 -0.0095535
5.27 -0.125215 -2.22238 1.63058 0.431688 -0.0198195 -0.0365248 0.977637 0.442016 -0.171439 -0.200124 0.134528 -0.00899138
5.28 -0.115463 -2.21795 1.62886 0.431625 -0.0177324 -0.037759 0.97311 0.443895 -0.172387 -0.198725 0.14071 -0.0083863
5.29 -0.105756 -2.2135 1.62713 0.431565 -0.0155968 -0.0389525 0.968727 0.445964 -0.173334 -0.196857 0.14677 -0.0077207
5.3 -0.0960924 -2.20903 1.62539 0.431508 -0.0134158 -0.0401027 0.964492 0.448221 -0.1743 -0.194666 0.152602 -0.0070137
5.31 -0.0864701 -2.20454 1.62364 0.431455 -0.0111912 -0.041208 0.960411 0.450663 -0.175272 -0.192438 0.158569 -0.00627306
5.32 -0.0768877 -2.20002 1.62189 0.431408 -0.00891965 -0.0422676 0.95649 0.453288 -0.176259 -0.190102 0.164834 -0.00551433
5.33 -0.0673436 -2.19547 1.62012 0.431365 -0.00660772 -0.0432734 0.952732 0.456096 -0.177183 -0.186126 0.170392 -0.00466169
5.34 -0.0587853 -2.19135 1.61852 0.431332 -0.00450346 -0.0441244 0.949495 0.458774 -0.178006 -0.181546 0.174742 -0.00383868
5.351 -0.0483636 -2.18628 1.61655 0.431299 -0.00191296 -0.045088 0.945731 0.462237 -0.17902 -0.175002 0.179363 -0.00276081
5.36 -0.0389243 -2.18164 1.61476 0.431278 0.0004536 -0.0458881 0.942497 0.465558 -0.179962 -0.168884 0.183324 -0.00174856
5.37 -0.0295162 -2.17697 1.61295 0.431265 0.00283163 -0.0466171 0.939445 0.469037 -0.180926 -0.162989 0.187394 -0.000720203
5.38 -0.0210743 -2.17273 1.61132 0.43126 0.00498253 -0.047213 0.936857 0.472299 -0.181822 -0.157684 0.19104 0.000212148
5.39 -0.0107868 -2.16751 1.60932 0.431266 0.00762605 -0.0478659 0.933903 0.476447 -0.182924 -0.151862 0.195659 0.0013727
5.4 -0.00146157 -2.16272 1.60748 0.43128 0.0100513 -0.048395 0.93142 0.480365 -0.183961 -0.147563 0.200357 0.00242434
5.41 0.00691076 -2.15838 1.60582 0.431302 0.012258 -0.0488221 0.929354 0.484008 -0.184927 -0.144008 0.204944 0.00337293
5.42 0.0171196 -2.15303 1.60378 0.43134 0.0149881 -0.0492794 0.927051 0.488605 -0.186148 -0.139399 0.210708 0.00454925
5.43 0.0263796 -2.14812 1.60191 0.431386 0.017499 -0.0496289 0.925174 0.49292 -0.187273 -0.134424 0.215671 0.00566152
5.44 0.035622 -2.14317 1.60003 0.431444 0.0200303 -0.0499103 0.923508 0.497358 -0.188421 -0.128886 0.220169 0.00681302
5.45 0.0448489 -2.13817 1.59814 0.431514 0.0225771 -0.0501219 0.922056 0.501914 -0.189592 -0.12314 0.224365 0.00799607
5.46 0.0540625 -2.13312 1.59624 0.431597 0.0251377 -0.0502637 0.920823 0.506581 -0.190782 -0.117331 0.228483 0.00918855
5.47 0.063265 -2.12803 1.59432 0.431694 0.0277055 -0.0503329 0.919811 0.511359 -0.191917 -0.110614 0.231691 0.0104277
5.48 0.0724586 -2.12289 1.5924 0.431805 0.030268 -0.0503256 0.919025 0.516239 -0.193043 -0.103203 0.234054 0.0117023
5.49 0.0816456 -2.1177 1.59046 0.431932 0.0328206 -0.0502425 0.918464 0.521209 -0.194209 -0.0961939 0.236345 0.0129949
5.5 0.0908282 -2.11246 1.58851 0.432074 0.0353669 -0.0500878 0.918132 0.526264 -0.195427 -0.0896683 0.238856 0.0142837
5.51 0.100009 -2.10717 1.58655 0.432232 0.0379123 -0.0498644 0.91803 0.531396 -0.196687 -0.0836667 0.241936 0.0155504
5.52 0.10919 -2.10183 1.58458 0.432406 0.0404638 -0.049573 0.918159 0.5366 -0.197984 -0.0777619 0.245362 0.0167947
5.53 0.117454 -2.09698 1.58279 0.432577 0.0427588 -0.0492506 0.918478 0.541346 -0.199105 -0.0715636 0.247296 0.0179586
5.54 0.127561 -2.09099 1.58059 0.432804 0.0455451 -0.0487762 0.919129 0.547215 -0.200475 -0.0633088 0.248477 0.0194202
5.55 0.135837 -2.08604 1.57878 0.433006 0.0478017 -0.0483221 0.919875 0.552065 -0.201628 -0.056298 0.248931 0.0206267
5.562 0.147805 -2.07881 1.57615 0.433324 0.0510214 -0.0475604 0.921291 0.559134 -0.203339 -0.0462692 0.249916 0.0223306
5.57 0.15518 -2.07432 1.57452 0.433535 0.0529826 -0.0470294 0.922362 0.563515 -0.204439 -0.0400678 0.250597 0.0233597
5.58 0.164412 -2.06865 1.57247 0.433815 0.0554096 -0.0462982 0.923914 0.569017 -0.205862 -0.032193 0.251121 0.0246451
5.59 0.173661 -2.06293 1.5704 0.434114 0.0578093 -0.0454939 0.925703 0.57454 -0.207335 -0.0247309 0.251881 0.0259124
5.601 0.183857 -2.05658 1.56811 0.434464 0.0604251 -0.0445275 0.927945 0.580632 -0.209015 -0.0170182 0.253349 0.0272622
5.61 0.192218 -2.05133 1.56622 0.434767 0.0625516 -0.0436733 0.929992 0.585623 -0.210444 -0.0108026 0.254908 0.0283253
5.62 0.201532 -2.04544 1.56411 0.435122 0.0649018 -0.0426563 0.932494 0.59117 -0.212071 -0.00384247 0.256677 0.0294775
5.63 0.210872 -2.0395 1.56198 0.435495 0.0672384 -0.0415681 0.935237 0.596714 -0.213723 0.00294879 0.258492 0.0306016
5.641 0.22024 -2.0335 1.55983 0.435886 0.0695643 -0.0404109 0.938221 0.602246 -0.215407 0.00939222 0.260402 0.0317047
5.651 0.22964 -2.02745 1.55767 0.436295 0.0718728 -0.0391889 0.941453 0.607769 -0.217014 0.0159513 0.260792 0.0328552
5.663 0.24191 -2.01949 1.55483 0.436856 0.0748254 -0.0375087 0.946021 0.614918 -0.219096 0.0249648 0.259691 0.0343703
5.67 0.248543 -2.01517 1.55329 0.437172 0.076386 -0.0365622 0.948649 0.618746 -0.220249 0.0299346 0.258508 0.0351882
5.68 0.258051 -2.00896 1.55108 0.437638 0.0785748 -0.0351612 0.952607 0.624183 -0.221931 0.0369415 0.256554 0.0363455
5.69 0.2676 -2.00269 1.54885 0.438124 0.0807139 -0.0337058 0.956802 0.629577 -0.223656 0.0437429 0.254132 0.0374972
5.7 0.277192 -1.99636 1.54661 0.438628 0.0828008 -0.032198 0.961232 0.634922 -0.225423 0.0505501 0.251706 0.0386085
5.71 0.28683 -1.98998 1.54434 0.439151 0.0848433 -0.0306342 0.965893 0.640213 -0.227216 0.0573074 0.250834 0.0395715
5.72 0.296516 -1.98355 1.54206 0.439691 0.0868531 -0.0290099 0.970783 0.645442 -0.229051 0.0638786 0.250484 0.0404669
5.731 0.306251 -1.97707 1.53976 0.440248 0.088824 -0.0273315 0.975905 0.650605 -0.230891 0.0701076 0.248552 0.0414235
5.74 0.31604 -1.97053 1.53744 0.440822 0.0907457 -0.0256067 0.981255 0.655695 -0.232769 0.0761545 0.245808 0.0423977
5.75 0.325883 -1.96395 1.5351 0.441413 0.0926149 -0.0238382 0.986826 0.660706 -0.234707 0.0821409 0.242913 0.0433331
5.76 0.335783 -1.95732 1.53274 0.442021 0.0944305 -0.0220262 0.992618 0.665632 -0.236694 0.0882141 0.239836 0.0442178
5.77 0.345742 -1.95063 1.53037 0.442644 0.096189 -0.0201721 0.998626 0.670468 -0.238723 0.0942196 0.236303 0.0450741
5.78 0.355762 -1.9439 1.52797 0.443283 0.0978873 -0.0182792 1.00485 0.67521 -0.24079 0.10001 0.232451 0.0459082
5.791 0.366858 -1.93644 1.52531 0.444002 0.0996863 -0.0161552 1.01193 0.68031 -0.243107 0.106116 0.228351 0.0467674
5.8 0.375995 -1.9303 1.52311 0.444604 0.101106 -0.0143849 1.01791 0.684388 -0.245039 0.111075 0.22522 0.0474117
5.81 0.386211 -1.92343 1.52065 0.445285 0.102631 -0.0123836 1.02475 0.688815 -0.247216 0.116534 0.221748 0.048067
5.821 0.39753 -1.91583 1.51791 0.44605 0.104242 -0.0101433 1.0325 0.693553 -0.249645 0.122206 0.217402 0.0487654
5.83 0.406855 -1.90957 1.51565 0.446686 0.105505 -0.00828528 1.03901 0.697322 -0.251665 0.126453 0.213554 0.0493278
5.84 0.417286 -1.90257 1.51313 0.447404 0.106852 -0.00619829 1.04643 0.701392 -0.253939 0.130847 0.209282 0.0499132
5.85 0.427792 -1.89553 1.51057 0.448132 0.108142 -0.00408929 1.05404 0.705335 -0.256253 0.135092 0.205158 0.0504392
5.86 0.438375 -1.88846 1.508 0.44887 0.109374 -0.00195971 1.06182 0.709148 -0.258599 0.13916 0.200802 0.0509187
5.87 0.447967 -1.88206 1.50566 0.449542 0.110431 -2.86634e-05 1.06897 0.712464 -0.260748 0.142558 0.196592 0.0513353
5.88 0.459779 -1.8742 1.50278 0.450373 0.111657 0.00234391 1.07791 0.716367 -0.263406 0.146118 0.190731 0.0518667
5.89 0.470603 -1.86702 1.50013 0.451136 0.1127 0.00450222 1.08621 0.719768 -0.265841 0.14875 0.184577 0.0523687
5.9 0.480417 -1.86053 1.49772 0.451829 0.11358 0.00644136 1.09381 0.722708 -0.268054 0.150971 0.178694 0.0527889
5.913 0.494715 -1.8511 1.49422 0.452837 0.114745 0.00923173 1.10502 0.726749 -0.271304 0.153983 0.16958 0.0533418
5.92 0.502474 -1.84601 1.49231 0.453383 0.115319 0.0107267 1.11115 0.728823 -0.273083 0.155479 0.164331 0.0536285
5.93 0.514756 -1.83797 1.48929 0.454245 0.116143 0.0130612 1.12093 0.731935 -0.275904 0.157545 0.155924 0.0540398
5.94 0.526015 -1.83064 1.48652 0.455032 0.116812 0.0151659 1.12996 0.734609 -0.278489 0.159103 0.148483 0.0543623
5.953 0.540787 -1.82106 1.48287 0.456057 0.117564 0.0178681 1.14189 0.737861 -0.28189 0.160584 0.137738 0.0547646
5.96 0.547658 -1.81663 1.48118 0.456531 0.117864 0.0190995 1.14746 0.739275 -0.283487 0.161201 0.132421 0.0549417
5.97 0.560342 -1.80848 1.47804 0.4574 0.118334 0.0213283 1.15777 0.741728 -0.286416 0.162009 0.122679 0.0552391
5.98 0.571972 -1.80105 1.47516 0.458189 0.118671 0.0233157 1.16725 0.743799 -0.289099 0.162175 0.113153 0.0555019
5.99 0.583697 -1.79361 1.47225 0.458975 0.11892 0.0252605 1.17682 0.745719 -0.291817 0.162102 0.103335 0.0557182
6 0.594331 -1.78689 1.46962 0.459681 0.119067 0.0269721 1.1855 0.747317 -0.294298 0.161958 0.0943395 0.055859
6.01 0.607436 -1.77866 1.46636 0.460538 0.119145 0.0290122 1.19619 0.749105 -0.297373 0.16171 0.082927 0.0559642
6.02 0.619452 -1.77116 1.46337 0.461312 0.119117 0.0308144 1.20597 0.750573 -0.300214 0.161326 0.0723158 0.0560072
6.03 0.631565 -1.76364 1.46035 0.46208 0.118995 0.0325642 1.2158 0.751892 -0.303087 0.160658 0.0617005 0.0560028
6.041 0.643778 -1.75612 1.45731 0.462841 0.118781 0.0342592 1.22567 0.753062 -0.306004 0.15974 0.0512448 0.0559569
6.05 0.656089 -1.74858 1.45423 0.463594 0.118476 0.0358972 1.23557 0.754085 -0.308948 0.158615 0.0403117 0.0558859
6.06 0.668499 -1.74104 1.45112 0.464338 0.11807 0.0374696 1.24549 0.754964 -0.311888 0.157073 0.0279465 0.0558135
6.07 0.679753 -1.73424 1.4483 0.464999 0.117613 0.0388224 1.25444 0.755631 -0.31455 0.155519 0.0161965 0.0557218
6.08 0.693618 -1.72592 1.44482 0.465795 0.116933 0.0403916 1.26536 0.756291 -0.317835 0.153327 0.00179969 0.0555614
6.09 0.706326 -1.71836 1.44163 0.466506 0.116201 0.0417351 1.27527 0.756743 -0.320851 0.151053 -0.0113341 0.0553774
6.101 0.719133 -1.71079 1.4384 0.467204 0.115361 0.042997 1.28516 0.757058 -0.323892 0.148687 -0.0245773 0.0551331
6.11 0.732039 -1.70321 1.43515 0.467889 0.114411 0.0441769 1.295 0.757239 -0.326959 0.146391 -0.0379516 0.0548147
6.125 0.751581 -1.69186 1.43021 0.46889 0.112782 0.0457915 1.30967 0.757261 -0.331605 0.142616 -0.0579158 0.0542435
6.13 0.758144 -1.68807 1.42854 0.469216 0.112186 0.0462869 1.31452 0.757204 -0.333164 0.141129 -0.0645243 0.0540434
6.14 0.771342 -1.6805 1.4252 0.469857 0.110915 0.0472108 1.32416 0.756994 -0.336306 0.137898 -0.0776734 0.0536284
6.152 0.787307 -1.67142 1.42114 0.470606 0.109255 0.0482 1.33562 0.756579 -0.340106 0.133914 -0.0935367 0.053064
6.16 0.798026 -1.66537 1.4184 0.471092 0.108065 0.0487863 1.34317 0.756206 -0.342651 0.131234 -0.104148 0.0526371
6.17 0.811509 -1.65781 1.41496 0.471685 0.106484 0.0494353 1.35251 0.755634 -0.345842 0.127565 -0.117658 0.0520858
6.18 0.825085 -1.65025 1.41148 0.472261 0.104798 0.049984 1.36173 0.754948 -0.349034 0.123265 -0.131695 0.0515459
6.191 0.838752 -1.64271 1.40797 0.472819 0.103006 0.050426 1.3708 0.754152 -0.352232 0.11861 -0.146021 0.0509863
6.2 0.852509 -1.63517 1.40443 0.473359 0.101108 0.0507599 1.37972 0.753251 -0.355442 0.114018 -0.160194 0.0503599
6.21 0.864966 -1.6284 1.40122 0.473831 0.0993098 0.0509701 1.38761 0.752354 -0.358344 0.11003 -0.172782 0.0497416
6.22 0.87889 -1.62088 1.39762 0.474337 0.0972147 0.0511043 1.3962 0.751265 -0.361577 0.105397 -0.186433 0.0490209
6.23 0.894304 -1.61262 1.39362 0.474874 0.0947965 0.0511272 1.40543 0.74996 -0.365146 0.099621 -0.201333 0.0482339
6.24 0.908403 -1.60513 1.38995 0.475343 0.0924997 0.05103 1.41361 0.748681 -0.3684 0.0938438 -0.214651 0.047512
6.25 0.922583 -1.59765 1.38625 0.475795 0.0901122 0.0508194 1.42157 0.747321 -0.371668 0.0880717 -0.227718 0.0467398
6.26 0.936842 -1.59019 1.38252 0.476229 0.0876357 0.0504964 1.42931 0.745884 -0.374931 0.0822578 -0.240715 0.0459194
6.27 0.951176 -1.58274 1.37875 0.476646 0.08507 0.0500587 1.43681 0.744376 -0.378186 0.0761321 -0.254044 0.0450833
6.28 0.965584 -1.5753 1.37495 0.477046 0.0824145 0.0495011 1.44405 0.742802 -0.381417 0.0694701 -0.267421 0.0442517
6.29 0.980064 -1.56788 1.37112 0.477429 0.0796736 0.0488207 1.45104 0.741168 -0.384636 0.0625855 -0.280529 0.0434003
6.3 0.994611 -1.56048 1.36725 0.477795 0.0768453 0.0480194 1.45775 0.739481 -0.387762 0.0562628 -0.293958 0.0424589
6.31 1.00776 -1.55383 1.36375 0.47811 0.0742216 0.0471976 1.46355 0.737921 -0.390537 0.0508229 -0.306159 0.0415608
6.32 1.0239 -1.54573 1.35943 0.478479 0.0709108 0.0460633 1.47032 0.735969 -0.393893 0.0442332 -0.321678 0.0404188
6.33 1.03864 -1.53838 1.35548 0.478797 0.0677947 0.0449052 1.47614 0.734156 -0.396924 0.0383055 -0.336506 0.0393378
6.34 1.05343 -1.53104 1.35149 0.479099 0.0645774 0.043625 1.48163 0.732313 -0.399943 0.0320527 -0.350667 0.0382561
6.35 1.06827 -1.52373 1.34748 0.479388 0.0612707 0.0422244 1.48679 0.730444 -0.402968 0.0254419 -0.363622 0.0371798
6.362 1.08615 -1.51498 1.34262 0.479717 0.0571984 0.0403866 1.49251 0.728178 -0.406583 0.0170578 -0.378351 0.035893
6.37 1.09811 -1.50916 1.33935 0.479927 0.0544225 0.0390648 1.49603 0.726657 -0.408989 0.0113303 -0.388354 0.035021
6.38 1.11309 -1.50191 1.33525 0.480178 0.0508825 0.0373022 1.5001 0.724751 -0.41197 0.00411267 -0.400886 0.033917
6.392 1.13112 -1.49322 1.33028 0.480466 0.0465378 0.035027 1.50447 0.722465 -0.415513 -0.0047418 -0.414826 0.0325874
6.4 1.14166 -1.48817 1.32736 0.480627 0.0439631 0.033621 1.50676 0.721136 -0.417547 -0.0103019 -0.421891 0.0318357
6.411 1.15977 -1.47953 1.32233 0.480895 0.039495 0.0310772 1.51022 0.718875 -0.421 -0.019854 -0.43336 0.0305364
6.42 1.17337 -1.47307 1.31853 0.481088 0.0360932 0.0290663 1.51243 0.717199 -0.423489 -0.0254548 -0.442475 0.0294837
6.43 1.1885 -1.46591 1.31428 0.481297 0.0322517 0.0267392 1.51449 0.715363 -0.426188 -0.0306567 -0.452788 0.0282656
6.44 1.20366 -1.45877 1.31 0.4815 0.0283467 0.0243207 1.51611 0.713558 -0.428822 -0.0357998 -0.462176 0.0270605
6.45 1.21883 -1.45164 1.3057 0.481698 0.0243887 0.0218137 1.5173 0.711791 -0.431414 -0.0412547 -0.470581 0.0258774
6.46 1.234 -1.44453 1.30137 0.481892 0.0203849 0.0192192 1.51804 0.710065 -0.433953 -0.0467856 -0.478627 0.0247109
6.47 1.24919 -1.43744 1.29702 0.482084 0.0163337 0.0165395 1.51832 0.708386 -0.436466 -0.0519125 -0.486871 0.0235378
6.48 1.26437 -1.43037 1.29264 0.482273 0.0122353 0.0137765 1.51815 0.706758 -0.438935 -0.0570771 -0.494643 0.0223891
6.49 1.27803 -1.42401 1.28868 0.482443 0.00851419 0.0112193 1.51759 0.705342 -0.44113 -0.0623085 -0.500647 0.0213835
6.5 1.29472 -1.41626 1.28381 0.482651 0.00394106 0.0080011 1.51638 0.703677 -0.443765 -0.0695542 -0.506719 0.0201975
6.51 1.30987 -1.40924 1.27936 0.482842 -0.000233414 0.00498818 1.51478 0.702235 -0.446129 -0.0758463 -0.511949 0.0191344
6.52 1.32501 -1.40222 1.27489 0.483035 -0.00442596 0.00189887 1.51269 0.700867 -0.448442 -0.0813008 -0.517039 0.0181015
6.53 1.34012 -1.39522 1.27039 0.483231 -0.00863565 -0.00126048 1.51011 0.699577 -0.450705 -0.086684 -0.521415 0.0171068
6.54 1.35521 -1.38823 1.26587 0.483431 -0.0128498 -0.00448946 1.50704 0.698371 -0.452936 -0.0929256 -0.52448 0.0161414
6.551 1.37176 -1.38056 1.26087 0.483658 -0.0174749 -0.00812292 1.50309 0.697147 -0.455335 -0.100252 -0.526796 0.0151204
6.56 1.38527 -1.37429 1.25677 0.483848 -0.0212468 -0.0111556 1.49941 0.696233 -0.457283 -0.105625 -0.528427 0.0143244
6.57 1.39875 -1.36802 1.25264 0.484045 -0.0250098 -0.0142347 1.49533 0.6954 -0.459188 -0.110251 -0.529798 0.0135902
6.581 1.41665 -1.35969 1.24711 0.484317 -0.0300073 -0.0184053 1.48925 0.694423 -0.461716 -0.116653 -0.530505 0.0126528
6.59 1.43003 -1.35344 1.24295 0.484528 -0.0337283 -0.0215831 1.48422 0.693796 -0.463574 -0.122357 -0.529854 0.0119677
6.6 1.44484 -1.3465 1.2383 0.484772 -0.0378234 -0.0251646 1.47816 0.693209 -0.465628 -0.128674 -0.528419 0.0112423
6.61 1.45958 -1.33957 1.23363 0.485025 -0.0418743 -0.0287914 1.47159 0.692746 -0.467656 -0.134232 -0.526311 0.0106113
6.62 1.47426 -1.33265 1.22895 0.485289 -0.0458782 -0.0324546 1.46454 0.692411 -0.469726 -0.139293 -0.523535 0.010038
6.63 1.48887 -1.32573 1.22424 0.485563 -0.0498279 -0.0361499 1.45699 0.692208 -0.471773 -0.144398 -0.519747 0.00951148
6.64 1.50339 -1.3188 1.21951 0.485848 -0.0537154 -0.0398675 1.44895 0.692143 -0.47373 -0.148738 -0.514813 0.00909013
6.65 1.51784 -1.31188 1.21476 0.486145 -0.0575374 -0.0435963 1.44043 0.69222 -0.47569 -0.152037 -0.509396 0.008763
6.66 1.53076 -1.30565 1.21047 0.486421 -0.0609241 -0.046951 1.43234 0.692413 -0.477402 -0.153791 -0.504261 0.00862143
6.67 1.54645 -1.29803 1.20521 0.486773 -0.0649971 -0.0510354 1.42194 0.692811 -0.479421 -0.154777 -0.497345 0.00863801
6.68 1.56062 -1.2911 1.2004 0.487106 -0.0686309 -0.0547232 1.41198 0.693328 -0.481195 -0.155525 -0.489844 0.00875693
6.69 1.57468 -1.28417 1.19558 0.487452 -0.0721877 -0.0583835 1.40157 0.693993 -0.482933 -0.156572 -0.481347 0.00893072
6.7 1.58864 -1.27722 1.19074 0.487811 -0.0756609 -0.0620119 1.3907 0.694806 -0.484669 -0.157082 -0.472271 0.00923507
6.71 1.60248 -1.27027 1.18589 0.488183 -0.0790519 -0.0655987 1.37939 0.695769 -0.486385 -0.156615 -0.462953 0.00973625
6.72 1.61621 -1.2633 1.18101 0.488569 -0.0823595 -0.0691374 1.36764 0.69688 -0.488117 -0.156121 -0.453098 0.0103279
6.73 1.62982 -1.25633 1.17612 0.488969 -0.0855745 -0.0726299 1.35548 0.698138 -0.489832 -0.156623 -0.442347 0.0109161
6.741 1.64465 -1.24864 1.17072 0.489423 -0.0889905 -0.0764219 1.34162 0.699692 -0.491774 -0.157653 -0.429719 0.0115848
6.75 1.65534 -1.24304 1.16678 0.489764 -0.0913935 -0.0791441 1.33124 0.700935 -0.493181 -0.15786 -0.420347 0.0122091
6.761 1.66989 -1.23532 1.16135 0.490247 -0.0945883 -0.0828292 1.31657 0.702799 -0.49515 -0.15734 -0.407284 0.0132554
6.77 1.68298 -1.22828 1.15638 0.4907 -0.0973822 -0.0861158 1.30283 0.704649 -0.496931 -0.156749 -0.394907 0.0143244
6.78 1.69593 -1.22122 1.15141 0.491167 -0.100062 -0.0893407 1.28872 0.706645 -0.498745 -0.156629 -0.381609 0.0154034
6.79 1.70874 -1.21414 1.14641 0.491647 -0.102621 -0.0925031 1.27428 0.708785 -0.500604 -0.15663 -0.367733 0.016533
6.801 1.7214 -1.20704 1.14139 0.49214 -0.105056 -0.0955948 1.25949 0.711073 -0.502445 -0.155313 -0.353515 0.0179457
6.81 1.73391 -1.19992 1.13636 0.492648 -0.107373 -0.0986036 1.24438 0.713504 -0.504312 -0.152979 -0.339089 0.0195768
6.82 1.74627 -1.19277 1.1313 0.493169 -0.109571 -0.10152 1.22895 0.716078 -0.506151 -0.150233 -0.323876 0.0213677
6.83 1.75848 -1.18559 1.12623 0.493704 -0.111642 -0.104339 1.21323 0.71879 -0.508006 -0.147249 -0.307784 0.0232626
6.84 1.77052 -1.17839 1.12114 0.494253 -0.113583 -0.107051 1.19723 0.721638 -0.509849 -0.143449 -0.291118 0.0253825
6.85 1.7824 -1.17116 1.11603 0.494816 -0.115395 -0.109647 1.18096 0.724617 -0.511712 -0.139007 -0.274431 0.0277071
6.861 1.79412 -1.16389 1.11091 0.495394 -0.11708 -0.112126 1.16445 0.727721 -0.513593 -0.134605 -0.257595 0.0301478
6.873 1.80797 -1.15514 1.10473 0.496107 -0.118927 -0.114945 1.14435 0.731605 -0.515891 -0.130033 -0.236789 0.0330964
6.88 1.81593 -1.15001 1.10111 0.496532 -0.119912 -0.116515 1.13248 0.733946 -0.517262 -0.127783 -0.224383 0.0348199
6.891 1.82827 -1.14191 1.09541 0.497215 -0.121319 -0.11887 1.11365 0.737735 -0.51949 -0.124134 -0.204918 0.0376249
6.9 1.83822 -1.13525 1.09072 0.497788 -0.122345 -0.12069 1.09808 0.740935 -0.5213 -0.120195 -0.188991 0.0401822
6.91 1.85018 -1.12708 1.08498 0.498505 -0.123452 -0.122776 1.07888 0.744959 -0.523547 -0.114765 -0.169269 0.043493
6.92 1.86088 -1.11961 1.07973 0.499175 -0.124314 -0.124535 1.06127 0.748721 -0.525583 -0.109679 -0.150899 0.0466355
6.93 1.87139 -1.1121 1.07446 0.499861 -0.125037 -0.126159 1.04354 0.752575 -0.527667 -0.104516 -0.132277 0.0498634
6.94 1.88173 -1.10455 1.06917 0.500564 -0.12562 -0.127649 1.0257 0.756516 -0.529759 -0.0996853 -0.113784 0.0531658
6.95 1.89189 -1.09697 1.06386 0.501285 -0.126063 -0.129011 1.00778 0.760537 -0.531873 -0.0953286 -0.0955131 0.0565168
6.961 1.90285 -1.08857 1.058 0.502099 -0.126386 -0.130367 0.987983 0.765048 -0.534233 -0.0911999 -0.0754593 0.0602384
6.973 1.91457 -1.07936 1.05157 0.503015 -0.126541 -0.13168 0.966333 0.770064 -0.536881 -0.087057 -0.0535236 0.0643608
6.98 1.92033 -1.07473 1.04835 0.503483 -0.12654 -0.132273 0.955492 0.772608 -0.53822 -0.0850976 -0.0426119 0.066467
6.99 1.92978 -1.06698 1.04295 0.50428 -0.126424 -0.133167 0.937416 0.776897 -0.540492 -0.0818927 -0.0245745 0.0700384
7 1.93998 -1.05841 1.03699 0.505182 -0.126132 -0.134017 0.91753 0.781684 -0.543001 -0.0782607 -0.0049064 0.0741219
7.01 1.94815 -1.05135 1.03209 0.50594 -0.125767 -0.134607 0.901279 0.785651 -0.545082 -0.0752737 0.0111025 0.0775463
7.02 1.95795 -1.04268 1.02608 0.506893 -0.125166 -0.135202 0.881454 0.790556 -0.547641 -0.0719045 0.0305285 0.0818109
7.03 1.9658 -1.03555 1.02114 0.507695 -0.124549 -0.135588 0.865285 0.79461 -0.549776 -0.0693338 0.0463073 0.0853395
7.047 1.98024 -1.02197 1.01176 0.509267 -0.123075 -0.136075 0.834906 0.802364 -0.553859 -0.06507 0.0756711 0.0921337
7.05 1.98273 -1.01956 1.0101 0.509552 -0.122773 -0.136128 0.829574 0.803743 -0.554596 -0.0643759 0.0808148 0.0933404
7.061 1.99174 -1.01069 1.00398 0.51062 -0.121559 -0.136248 0.810104 0.80883 -0.557317 -0.062782 0.0995671 0.0976909
7.07 1.99974 -1.00257 0.998393 0.51162 -0.120304 -0.136261 0.79253 0.813491 -0.559818 -0.0622374 0.116406 0.101625
7.08 2.00757 -0.994411 0.992781 0.512649 -0.118907 -0.136184 0.77509 0.818187 -0.562332 -0.0613048 0.133066 0.105728
7.09 2.01523 -0.986204 0.987143 0.51371 -0.117372 -0.136011 0.757801 0.822915 -0.564862 -0.0596724 0.149535 0.110039
7.1 2.02271 -0.977948 0.981481 0.514803 -0.115704 -0.13574 0.740675 0.827674 -0.567397 -0.057696 0.165751 0.114497
7.11 2.03002 -0.969645 0.975793 0.515931 -0.113906 -0.135369 0.723731 0.832461 -0.569952 -0.0556367 0.181834 0.119036
7.121 2.03717 -0.961294 0.970079 0.517093 -0.111979 -0.134898 0.70698 0.837273 -0.572509 -0.0533548 0.197772 0.123687
7.131 2.04415 -0.952895 0.96434 0.518293 -0.109928 -0.134325 0.690439 0.842107 -0.575081 -0.0508969 0.213503 0.128425
7.14 2.05096 -0.944447 0.958575 0.51953 -0.107754 -0.133651 0.674124 0.846961 -0.57767 -0.0487201 0.228999 0.133181
