t wx wy wz ax ay az yaw pitch roll
10.958 -0.0258058 0.288746 -0.152755 0.00595706 0.000874956 10.8151 0.0675087 -0.0485844 -0.0240003
10.959 -0.0252905 0.288012 -0.15294 0.0060314 0.00084807 10.8151 0.0673488 -0.0483 -0.0240181
10.96 -0.0247751 0.287281 -0.153128 0.00610532 0.000820938 10.8151 0.0671886 -0.0480164 -0.0240354
10.961 -0.0242632 0.286544 -0.153314 0.00618086 0.000794699 10.8162 0.0670283 -0.0477335 -0.0240523
10.962 -0.0237511 0.2858 -0.153497 0.00625623 0.000768588 10.8172 0.0668679 -0.0474513 -0.0240686
10.964 -0.022729 0.284299 -0.153864 0.0064059 0.000715464 10.8187 0.0665464 -0.0468893 -0.0240999
10.965 -0.0222212 0.283543 -0.154049 0.00648023 0.000688521 10.8194 0.0663855 -0.0466094 -0.0241149
10.966 -0.0217153 0.28278 -0.154232 0.00655428 0.000661371 10.82 0.0662243 -0.0463304 -0.0241293
10.967 -0.0212143 0.282011 -0.154413 0.00662804 0.000634053 10.8204 0.066063 -0.046052 -0.0241433
10.968 -0.0207182 0.281239 -0.154596 0.00670155 0.000606603 10.8209 0.0659015 -0.0457745 -0.0241569
10.969 -0.0202236 0.28046 -0.154778 0.00677483 0.00057906 10.8212 0.0657399 -0.0454977 -0.02417
10.97 -0.0197332 0.279676 -0.15496 0.0068479 0.00055146 10.8216 0.0655781 -0.0452218 -0.0241826
10.971 -0.0192445 0.278885 -0.155139 0.00692076 0.00052384 10.8218 0.0654162 -0.0449466 -0.0241948
10.972 -0.0187616 0.27809 -0.15532 0.00699341 0.000496238 10.8221 0.065254 -0.0446722 -0.0242066
10.973 -0.0182828 0.277289 -0.1555 0.00706587 0.000468686 10.8222 0.0650918 -0.0443987 -0.0242179
10.974 -0.017805 0.276483 -0.15568 0.00713812 0.000441216 10.8224 0.0649293 -0.0441259 -0.0242287
10.975 -0.0173273 0.275671 -0.155857 0.00721016 0.000413854 10.8225 0.0647667 -0.043854 -0.0242392
10.976 -0.016856 0.27485 -0.156038 0.00728198 0.000386622 10.8226 0.064604 -0.0435829 -0.0242491
10.977 -0.016381 0.274023 -0.156217 0.00735357 0.00035954 10.8227 0.064441 -0.0433126 -0.0242587
10.978 -0.0159106 0.273189 -0.156394 0.00742493 0.000332626 10.8227 0.0642779 -0.0430432 -0.0242678
10.979 -0.0154391 0.272346 -0.156571 0.00749604 0.000305887 10.8227 0.0641147 -0.0427746 -0.0242765
10.98 -0.0149786 0.271485 -0.156748 0.0075713 0.000277078 10.8263 0.0639513 -0.0425069 -0.0242848
10.981 -0.0145073 0.270613 -0.156926 0.00764427 0.000252596 10.8269 0.0637878 -0.0422401 -0.0242926
10.982 -0.014029 0.269728 -0.157101 0.0077169 0.000228167 10.8274 0.0636241 -0.0419741 -0.0242999
10.983 -0.0135435 0.268829 -0.157276 0.00778916 0.000203795 10.8277 0.0634602 -0.0417091 -0.0243069
10.984 -0.0130504 0.267921 -0.157454 0.00786104 0.000179477 10.8281 0.0632962 -0.041445 -0.0243134
10.985 -0.0125491 0.267001 -0.157627 0.0079325 0.000155207 10.8283 0.063132 -0.0411818 -0.0243194
10.986 -0.0120448 0.266068 -0.1578 0.00800354 0.000130975 10.8285 0.0629677 -0.0409195 -0.0243249
10.987 -0.0115327 0.265128 -0.157974 0.00807415 0.000106766 10.8286 0.0628032 -0.0406582 -0.02433
10.988 -0.0110167 0.264177 -0.158146 0.0081443 8.25623e-05 10.8287 0.0626386 -0.0403978 -0.0243346
10.989 -0.0104937 0.263222 -0.158318 0.00821399 5.83439e-05 10.8287 0.0624738 -0.0401384 -0.0243387
10.99 -0.00996448 0.262259 -0.158491 0.0082832 3.4088e-05 10.8287 0.0623089 -0.0398799 -0.0243423
10.991 -0.00943256 0.26129 -0.158662 0.00835193 9.77081e-06 10.8287 0.0621439 -0.0396225 -0.0243454
10.992 -0.00889514 0.260316 -0.158833 0.00842017 -1.46321e-05 10.8286 0.0619787 -0.039366 -0.024348
10.993 -0.00835474 0.259338 -0.159004 0.00848791 -3.91444e-05 10.8285 0.0618133 -0.0391105 -0.0243501
10.994 -0.00781245 0.258355 -0.159173 0.00855517 -6.37884e-05 10.8284 0.0616478 -0.038856 -0.0243517
10.995 -0.00726604 0.25737 -0.159343 0.00862195 -8.85851e-05 10.8282 0.0614822 -0.0386024 -0.0243528
10.996 -0.00671666 0.256382 -0.159513 0.00868824 -0.000113554 10.8281 0.0613164 -0.0383499 -0.0243534
10.997 -0.0061667 0.255394 -0.159679 0.00875408 -0.000138713 10.8279 0.0611504 -0.0380984 -0.0243534
10.998 -0.00561811 0.254403 -0.159846 0.00881947 -0.000164077 10.8277 0.0609844 -0.0378478 -0.024353
10.999 -0.00507069 0.253412 -0.160014 0.00888442 -0.000189653 10.8275 0.0608182 -0.0375982 -0.024352
11 -0.00451745 0.25241 -0.160181 0.00895144 -0.000213728 10.8283 0.0606518 -0.0373497 -0.0243506
11.001 -0.00396091 0.251402 -0.160347 0.00901809 -0.000237929 10.8288 0.0604853 -0.0371022 -0.0243486
11.002 -0.00340468 0.250388 -0.160513 0.00908431 -0.000262477 10.8292 0.0603187 -0.0368556 -0.0243461
11.003 -0.00284682 0.249366 -0.160678 0.00915014 -0.000287358 10.8295 0.0601519 -0.0366101 -0.024343
11.004 -0.00229081 0.248338 -0.160843 0.00921561 -0.000312551 10.8297 0.059985 -0.0363657 -0.0243395
11.005 -0.00173439 0.247305 -0.161006 0.00928073 -0.000338035 10.8298 0.0598179 -0.0361222 -0.0243354
11.006 -0.00118049 0.246267 -0.161167 0.00934553 -0.000363785 10.8299 0.0596508 -0.0358798 -0.0243308
11.007 -0.000631836 0.245223 -0.161328 0.00941004 -0.000389774 10.83 0.0594834 -0.0356385 -0.0243257
11.008 -8.58908e-05 0.244173 -0.161489 0.00947427 -0.000415972 10.83 0.059316 -0.0353982 -0.02432
11.009 0.000458222 0.243121 -0.16165 0.00953826 -0.000442344 10.8299 0.0591484 -0.035159 -0.0243139
11.01 0.000996403 0.242063 -0.16181 0.00960201 -0.000468858 10.8299 0.0589807 -0.0349208 -0.0243073
11.011 0.00153191 0.241 -0.16197 0.00966553 -0.000495479 10.8298 0.0588128 -0.0346837 -0.0243001
11.012 0.00206124 0.239932 -0.162132 0.00972886 -0.000522174 10.8296 0.0586449 -0.0344476 -0.0242925
11.013 0.0025869 0.238858 -0.162291 0.00979198 -0.000548907 10.8294 0.0584768 -0.0342126 -0.0242844
11.014 0.00310846 0.237779 -0.16245 0.00985493 -0.000575645 10.8293 0.0583085 -0.0339788 -0.0242758
11.015 0.0036259 0.236695 -0.162608 0.00991769 -0.000602354 10.8291 0.0581401 -0.033746 -0.0242667
11.016 0.00413736 0.235605 -0.162768 0.00998027 -0.000629003 10.8288 0.0579716 -0.0335143 -0.0242572
11.017 0.00464429 0.234508 -0.162925 0.0100427 -0.000655563 10.8286 0.057803 -0.0332836 -0.0242471
11.018 0.0051466 0.233403 -0.163082 0.0101049 -0.000682008 10.8284 0.0576343 -0.0330541 -0.0242366
11.019 0.00564774 0.232293 -0.163239 0.0101669 -0.000708316 10.8281 0.0574654 -0.0328257 -0.0242256
11.02 0.00614624 0.231179 -0.163397 0.0102287 -0.00073422 10.8278 0.0572964 -0.0325985 -0.0242142
11.021 0.00661382 0.230151 -0.16354 0.00996618 -0.000739536 9.99536 0.0571273 -0.0323722 -0.0242023
11.022 0.00704578 0.229198 -0.163672 0.00970348 -0.000743676 9.22688 0.056958 -0.0321469 -0.02419
11.023 0.0074508 0.228318 -0.163793 0.00944148 -0.000746572 8.51748 0.0567887 -0.0319225 -0.0241774
11.024 0.00782631 0.227504 -0.163905 0.00918094 -0.000748207 7.86263 0.0566193 -0.0316989 -0.0241644
11.025 0.00817826 0.226749 -0.164007 0.0089225 -0.000748599 7.25812 0.0564498 -0.0314761 -0.0241511
11.026 0.00850881 0.226053 -0.164101 0.00866676 -0.00074779 6.70009 0.0562803 -0.0312539 -0.0241375
11.027 0.00881732 0.225409 -0.164184 0.00841418 -0.000745836 6.18497 0.0561106 -0.0310324 -0.0241237
11.028 0.00910831 0.224811 -0.164264 0.00816521 -0.000742804 5.70944 0.0559409 -0.0308115 -0.0241095
11.029 0.0093816 0.224258 -0.164336 0.00792019 -0.000738765 5.27048 0.0557712 -0.0305912 -0.0240952
11.03 0.00963962 0.223749 -0.164401 0.00767942 -0.000733794 4.86527 0.0556014 -0.0303713 -0.0240806
11.031 0.00988325 0.223277 -0.164462 0.00744316 -0.000727962 4.49121 0.0554316 -0.030152 -0.0240658
11.032 0.010114 0.222841 -0.164516 0.00721159 -0.000721344 4.14591 0.0552617 -0.029933 -0.0240508
11.033 0.0103329 0.222439 -0.164563 0.0069849 -0.000714008 3.82716 0.0550918 -0.0297145 -0.0240357
11.034 0.0105395 0.222064 -0.164607 0.00676319 -0.000706021 3.53291 0.0549218 -0.0294963 -0.0240203
11.035 0.0107341 0.221716 -0.164646 0.00654657 -0.000697449 3.26129 0.0547519 -0.0292785 -0.0240048
11.036 0.0109196 0.221395 -0.164687 0.00633509 -0.00068835 3.01055 0.0545819 -0.029061 -0.0239892
11.037 0.0110974 0.2211 -0.164721 0.00612882 -0.000678782 2.77909 0.0544118 -0.0288438 -0.0239734
11.038 0.0112652 0.220824 -0.164754 0.00592775 -0.000668799 2.56542 0.0542418 -0.0286269 -0.0239575
11.039 0.0114263 0.220569 -0.164782 0.0057319 -0.000658452 2.36819 0.0540717 -0.0284102 -0.0239414
11.04 0.0115799 0.220335 -0.164806 0.00554126 -0.000647786 2.18611 0.0539017 -0.0281938 -0.0239253
11.041 0.0117241 0.220118 -0.16483 0.00535578 -0.000636845 2.01804 0.0537316 -0.0279775 -0.023909
11.042 0.0118648 0.219918 -0.16485 0.00517544 -0.000625672 1.86288 0.0535615 -0.0277615 -0.0238926
11.043 0.0120002 0.219731 -0.164868 0.00500017 -0.000614302 1.71966 0.0533914 -0.0275457 -0.0238762
11.044 0.012131 0.219561 -0.164887 0.00482992 -0.000602773 1.58744 0.0532212 -0.02733 -0.0238596
11.045 0.0122538 0.219406 -0.164905 0.00466462 -0.000591116 1.4654 0.0530511 -0.0271145 -0.0238429
11.046 0.0123737 0.219259 -0.16492 0.0045042 -0.000579363 1.35273 0.052881 -0.0268991 -0.0238262
11.047 0.0124895 0.219123 -0.164933 0.00434856 -0.00056754 1.24873 0.0527108 -0.0266838 -0.0238094
11.048 0.0126 0.218998 -0.164945 0.00419763 -0.000555674 1.15272 0.0525407 -0.0264687 -0.0237925
11.049 0.0127064 0.218882 -0.164954 0.00405131 -0.000543789 1.0641 0.0523705 -0.0262537 -0.0237755
11.05 0.0128098 0.218773 -0.164964 0.00390951 -0.000531906 0.982287 0.0522004 -0.0260388 -0.0237585
11.051 0.0129101 0.218673 -0.164974 0.00377213 -0.000520047 0.906766 0.0520302 -0.025824 -0.0237414
11.052 0.0130061 0.218584 -0.164983 0.00363909 -0.000508229 0.837051 0.05186 -0.0256092 -0.0237243
11.053 0.0131012 0.218499 -0.164988 0.00351026 -0.00049647 0.772696 0.0516899 -0.0253946 -0.0237071
11.055 0.0132802 0.218351 -0.165002 0.00326489 -0.000473187 0.658449 0.0513496 -0.0249655 -0.0236725
11.056 0.0133673 0.218285 -0.165006 0.00314815 -0.00046169 0.607826 0.0511794 -0.0247511 -0.0236551
11.057 0.0134497 0.218223 -0.165009 0.00303522 -0.000450306 0.561095 0.0510093 -0.0245367 -0.0236377
11.058 0.013532 0.218165 -0.165013 0.00292602 -0.000439044 0.517956 0.0508391 -0.0243224 -0.0236202
11.059 0.0136134 0.218111 -0.165016 0.00282043 -0.000427915 0.478135 0.050669 -0.0241081 -0.0236027
11.06 0.0136923 0.218061 -0.165018 0.00271837 -0.000416926 0.441374 0.0504988 -0.0238939 -0.0235852
11.061 0.0137697 0.218014 -0.16502 0.00261974 -0.000406085 0.40744 0.0503287 -0.0236797 -0.0235676
11.062 0.0138448 0.217973 -0.165024 0.00252443 -0.000395398 0.376116 0.0501585 -0.0234656 -0.02355
11.063 0.0139189 0.217935 -0.165026 0.00243236 -0.000384872 0.347199 0.0499884 -0.0232515 -0.0235323
11.064 0.0139913 0.217899 -0.165027 0.00234342 -0.00037451 0.320506 0.0498183 -0.0230374 -0.0235146
11.065 0.0140623 0.217865 -0.165029 0.00225752 -0.000364319 0.295865 0.0496481 -0.0228234 -0.0234969
11.066 0.0141315 0.217833 -0.165032 0.00217458 -0.0003543 0.273118 0.049478 -0.0226094 -0.0234791
11.067 0.0142012 0.217802 -0.165031 0.00209451 -0.000344458 0.25212 0.0493079 -0.0223954 -0.0234614
11.068 0.0142699 0.217777 -0.165033 0.00201721 -0.000334794 0.232737 0.0491378 -0.0221814 -0.0234435
11.069 0.0143356 0.217751 -0.165034 0.00194261 -0.000325311 0.214844 0.0489677 -0.0219675 -0.0234257
11.07 0.0144024 0.217726 -0.165035 0.00187061 -0.00031601 0.198326 0.0487976 -0.0217536 -0.0234078
11.071 0.0144676 0.217704 -0.165036 0.00180114 -0.000306893 0.183079 0.0486275 -0.0215397 -0.0233899
11.072 0.0145312 0.21768 -0.165035 0.00173412 -0.000297959 0.169004 0.0484574 -0.0213258 -0.0233719
11.073 0.0145941 0.217662 -0.165033 0.00166946 -0.00028921 0.156011 0.0482873 -0.0211119 -0.0233539
11.074 0.0146549 0.217647 -0.165033 0.0016071 -0.000280645 0.144016 0.0481172 -0.0208981 -0.023336
11.075 0.0147193 0.217629 -0.165032 0.00154695 -0.000272263 0.132945 0.0479471 -0.0206842 -0.0233179
11.076 0.0147812 0.217612 -0.165032 0.00148895 -0.000264064 0.122724 0.047777 -0.0204704 -0.0232999
11.077 0.0148413 0.2176 -0.165031 0.00143303 -0.000256048 0.113289 0.0476069 -0.0202566 -0.0232818
11.078 0.0149026 0.217587 -0.16503 0.00137911 -0.000248213 0.104579 0.0474369 -0.0200428 -0.0232637
11.079 0.0149629 0.217575 -0.165031 0.00132713 -0.000240557 0.0965395 0.0472668 -0.019829 -0.0232456
11.08 0.0150236 0.217564 -0.16503 0.00127703 -0.000233079 0.0891178 0.0470968 -0.0196152 -0.0232274
11.081 0.0150828 0.217554 -0.16503 0.00122874 -0.000225778 0.0822666 0.0469267 -0.0194014 -0.0232093
11.082 0.0151419 0.217543 -0.165029 0.0011822 -0.000218651 0.0759422 0.0467567 -0.0191877 -0.0231911
11.083 0.0151999 0.217533 -0.165029 0.00113736 -0.000211696 0.0701041 0.0465866 -0.0189739 -0.0231729
11.084 -0.751969 -1.30786 -0.0326027 34.4011 26.6189 216.468 0.0466084 -0.0206701 -0.0242312
11.085 -0.752584 -1.30765 -0.0324947 -0.00396603 0.0194504 0.0381751 0.0466081 -0.021978 -0.024984
11.086 -0.752651 -1.30762 -0.0326041 0.00111072 -0.000750832 0.0552973 0.0466087 -0.0232859 -0.0257369
11.087 -0.787524 -1.36409 -0.0325816 -0.848327 0.442519 8.65601 0.0466118 -0.0246503 -0.0265247
11.088 -0.787596 -1.36406 -0.0327008 0.00105432 -0.000718785 0.0472134 0.0466158 -0.0260146 -0.0273126
11.089 -0.812455 -1.40415 -0.0328177 -0.710901 0.336544 6.18399 0.046622 -0.027419 -0.0281255
11.09 -0.81253 -1.40412 -0.0329437 0.000996154 -0.000684196 0.0403191 0.0466291 -0.0288234 -0.0289384
11.091 -0.844529 -1.45592 -0.0329326 -1.23671 0.628646 8.05756 0.046639 -0.0302796 -0.0297835
11.092 -0.844609 -1.45589 -0.0330699 0.0009491 -0.000655678 0.0344427 0.0466499 -0.0317357 -0.0306287
11.093 -0.869555 -1.49607 -0.0332314 -0.462027 0.208833 6.11816 0.0466632 -0.0332319 -0.0314989
11.094 -0.869634 -1.49603 -0.0333751 0.000896459 -0.000623844 0.0294355 0.0466776 -0.0347282 -0.0323692
11.095 -0.720896 -1.82194 -0.0342915 -22.5811 -8.23728 47.3422 0.046703 -0.0365505 -0.0330911
11.096 -0.720995 -1.82191 -0.0344362 0.00104185 -0.000520244 0.0251904 0.0467296 -0.0383724 -0.0338133
11.097 -0.721095 -1.82188 -0.0345794 0.00102271 -0.000492562 0.023316 0.0467573 -0.0401943 -0.0345357
11.098 -0.694154 -1.88879 -0.0402849 -0.874068 -1.84557 8.8465 0.0467829 -0.0420833 -0.0352311
11.099 -0.694273 -1.88876 -0.040429 0.000968289 -0.000455996 0.0199873 0.0468098 -0.0439722 -0.0359268
11.1 -0.682725 -1.91971 -0.0444544 0.575065 -0.867985 3.87148 0.046835 -0.0458921 -0.0366109
11.101 -0.682858 -1.91967 -0.0445983 0.000905423 -0.000428469 0.0171453 0.0468614 -0.047812 -0.0372952
11.102 -0.656075 -1.98413 -0.0487778 -1.69192 -1.71526 8.72042 0.0468873 -0.0497965 -0.0379528
11.103 -0.656223 -1.98409 -0.0489224 0.000861471 -0.000400368 0.0147247 0.0469144 -0.0517809 -0.0386106
11.104 -0.644847 -2.01509 -0.0532081 0.824798 -0.851003 3.81516 0.0469397 -0.0537964 -0.039257
11.105 -0.64501 -2.01505 -0.0533533 0.000805826 -0.000379005 0.0126633 0.0469662 -0.0558119 -0.0399037
11.106 -0.618382 -2.0797 -0.0578576 -1.33629 -1.67962 8.65875 0.0469921 -0.0578921 -0.0405238
11.107 0.842258 -2.25671 -0.0530742 -15.362 -92.4494 166.802 0.047027 -0.0602225 -0.0390989
11.108 0.842077 -2.25677 -0.0528607 0.000862941 0.000211254 0.0102137 0.0470616 -0.0624795 -0.0382592
11.109 0.841896 -2.25683 -0.0526457 0.000838236 0.000205563 0.00952607 0.0470944 -0.0647366 -0.0374196
11.11 0.915411 -2.26974 -0.0600673 1.47034 -4.04229 8.26981 0.0471183 -0.0670069 -0.036506
11.111 0.915208 -2.26982 -0.059833 0.000787518 0.000198199 0.00827729 0.0471404 -0.0692773 -0.0355925
11.112 2.11357 -1.22538 -0.0186792 69.7255 -72.7156 151.015 0.047135 -0.069769 -0.0323931
11.113 2.11352 -1.22543 -0.0183893 0.00341652 -0.00285205 0.00728245 0.047155 -0.0709943 -0.0302812
11.114 2.11348 -1.22548 -0.0181015 0.000108307 0.000893499 0.00683909 0.0471728 -0.0722197 -0.0281692
11.115 2.11345 -1.22553 -0.0178154 0.000151047 0.000809658 0.00637366 0.0471883 -0.0734451 -0.0260571
11.116 2.11341 -1.22558 -0.01753 0.000183366 0.000738985 0.00594576 0.0472015 -0.0746707 -0.0239449
11.117 2.11338 -1.22562 -0.0172451 0.000207415 0.000679011 0.00555214 0.0472123 -0.0758962 -0.0218326
11.118 2.11334 -1.22566 -0.0169598 0.000224909 0.000627752 0.00518989 0.0472209 -0.0771219 -0.0197201
11.119 2.11331 -1.22571 -0.0166774 0.000237219 0.000583613 0.00485636 0.0472271 -0.0783476 -0.0176075
11.12 1.84183 -1.70672 0.0166703 -15.7174 18.2669 75.4621 0.0472792 -0.0802562 -0.0158931
11.121 2.1609 -1.44946 0.00478609 17.7804 -12.9431 37.2794 0.0472989 -0.0816275 -0.0136066
11.122 2.06617 -1.60144 0.00344036 -8.58355 3.72315 24.8378 0.0473261 -0.0833493 -0.0116162
11.123 2.17756 -1.50911 0.000818161 6.57034 -5.12401 13.4264 0.0473429 -0.0848582 -0.00944026
11.125 2.25068 -1.50131 -0.000454946 -0.0155114 0.0106281 -0.0374137 0.0473634 -0.0878696 -0.00494416
11.126 0.272956 -0.0999046 -0.0275246 86.2126 102.29 200.844 0.0473415 -0.086598 -0.00524101
11.127 0.273189 -0.10006 -0.0275328 0.0815608 0.0897864 0.00332654 0.0473144 -0.0866981 -0.0049657
11.128 0.273197 -0.100062 -0.0275341 0.000242925 -0.000233026 0.00354449 0.0472872 -0.0867981 -0.00469038
11.129 0.273198 -0.100068 -0.0275357 0.000197206 -0.000177748 0.00307398 0.0472601 -0.0868982 -0.00441505
11.13 0.273198 -0.100071 -0.0275368 0.000160785 -0.000133949 0.00267943 0.0472329 -0.0869983 -0.00413972
11.131 0.273197 -0.100079 -0.0275374 0.000131791 -9.93044e-05 0.00234705 0.0472056 -0.0870984 -0.00386438
11.132 0.273198 -0.100086 -0.027538 0.000108727 -7.19556e-05 0.00206569 0.0471784 -0.0871984 -0.00358903
11.133 0.273213 -0.100093 -0.0275366 9.03966e-05 -5.04258e-05 0.00182634 0.0471511 -0.0872985 -0.00331367
11.134 0.180216 -0.00166403 -0.0242512 9.04938 5.53078 14.7997 0.047127 -0.0872611 -0.00316777
11.135 0.18023 -0.00166922 -0.0242513 0.000236847 0.000145712 0.00144842 0.0471027 -0.0872627 -0.00298565
11.136 0.18022 -0.00167429 -0.0242532 2.92469e-05 -2.72908e-05 0.00129058 0.0470784 -0.0872644 -0.00280353
11.137 0.13036 0.0509822 -0.0223139 5.10537 3.0952 7.97988 0.0470559 -0.0872133 -0.00267144
11.138 0.130369 0.0509789 -0.0223159 7.12332e-05 4.08205e-05 0.00104183 0.0470333 -0.0871623 -0.00253933
11.139 0.111916 0.0701682 -0.0211793 2.16562 1.22646 2.98066 0.0470119 -0.0870921 -0.00242578
11.14 0.111914 0.0701681 -0.0211812 2.6969e-05 1.64687e-05 0.000850248 0.0469905 -0.0870218 -0.00231223
11.141 0.0624906 0.122735 -0.0197839 4.766 3.00167 7.88874 0.0469704 -0.086899 -0.00224822
11.142 0.0624916 0.122733 -0.0197847 8.89904e-05 8.48226e-05 0.000703023 0.0469503 -0.0867762 -0.0021842
11.143 0.0440556 0.141929 -0.018673 2.16209 1.23194 2.98099 0.0469313 -0.0866342 -0.00213872
11.144 0.0440581 0.141927 -0.0186731 1.25672e-05 1.99858e-05 0.000582156 0.0469122 -0.0864922 -0.00209324
11.146 -0.00535143 0.194511 -0.0173038 3.88733e-05 4.84426e-05 0.000487502 0.0468767 -0.086103 -0.00210133
11.147 -0.0237822 0.213719 -0.0162184 2.14573 1.22657 2.97819 0.04686 -0.0858892 -0.0021239
11.148 -0.1793 -0.0570792 -0.0013022 -16.6589 12.5888 44.5986 0.0468593 -0.0859756 -0.0023212
11.149 -0.203563 -0.0318508 0.000207589 2.13578 1.10109 3.74993 0.0468596 -0.0860073 -0.00252501
11.15 -0.203562 -0.0318518 0.000208132 2.48253e-05 2.55356e-06 0.000347075 0.0468599 -0.0860391 -0.00272882
11.151 -0.280741 -0.0431285 0.000126819 1.1442 4.1102 15.9861 0.0468602 -0.0860821 -0.00300981
11.152 -0.283548 -0.040383 0.000557721 0.56283 0.278371 0.486159 0.0468609 -0.0861224 -0.00329364
11.153 -0.303758 -0.074163 0.00135375 -0.82042 0.638409 5.22504 0.0468625 -0.0861964 -0.00359777
11.154 -0.351289 -0.022295 0.000833898 4.09049 3.0441 7.6392 0.0468635 -0.0862186 -0.00394936
11.155 -0.382518 -0.0734344 0.00117979 -2.33972 1.21356 8.20547 0.046865 -0.0862919 -0.00433224
11.156 -0.382523 -0.0734321 0.00117647 0.000166614 0.000108809 0.000669178 0.0468665 -0.0863652 -0.00471512
11.157 -0.450469 -0.0614263 0.000143732 2.58498 3.83455 13.2411 0.046867 -0.0864265 -0.00516585
11.158 -0.452818 -0.0591622 0.000545602 0.472501 0.219853 0.403115 0.0468678 -0.0864856 -0.00561897
11.159 -0.483367 -0.10999 0.0015548 -1.70317 1.12142 7.98831 0.0468701 -0.0865954 -0.00610276
11.16 -0.529115 -0.0600136 0.000971806 3.97297 2.97617 7.36876 0.0468714 -0.0866553 -0.00663222
11.161 -0.550268 -0.0943447 0.000957491 -1.34613 0.630291 5.44854 0.0468731 -0.0867495 -0.00718286
11.162 -0.149119 0.279241 0.00555913 23.2201 -20.6401 53.5522 0.0468681 -0.0862184 -0.00705483
11.163 -0.278473 0.0724491 0.00293939 -12.5753 5.08929 34.0158 0.0468752 -0.0863794 -0.00747574
11.164 -0.168891 0.172147 0.000315993 7.33411 -5.40068 14.5573 0.04687 -0.0860839 -0.00750885
11.165 -0.220271 0.0877745 0.00111503 -4.62945 2.43295 13.7439 0.0468717 -0.0860571 -0.00776652
11.166 -0.154653 0.147448 -0.000476975 4.79493 -3.55885 8.80769 0.046869 -0.0858804 -0.0078891
11.167 -0.196089 0.0785192 0.000876049 -3.59734 2.12649 11.1781 0.0468695 -0.0858116 -0.00809143
11.168 -0.136052 0.133128 -0.00056541 4.47082 -3.32826 8.07958 0.0468676 -0.0856704 -0.00821879
11.169 -0.176149 0.0662937 0.000843749 -3.4604 2.07951 10.8305 0.0468679 -0.085604 -0.0083952
11.17 -0.116869 0.120221 -0.000568879 4.42523 -3.2988 7.98144 0.0468661 -0.0854795 -0.00850757
11.171 -0.155949 0.0550694 0.000816297 -3.36476 2.02757 10.5563 0.0468665 -0.0854243 -0.00866378
11.172 -0.0972642 0.108468 -0.00057363 4.38933 -3.27527 7.90441 0.0468648 -0.0853121 -0.00875713
11.173 -0.137858 0.0408118 0.00084163 -3.50439 2.10349 10.9643 0.0468653 -0.0852711 -0.00889526
11.174 -0.0782949 0.0950174 -0.000549407 4.43812 -3.3147 8.01995 0.0468638 -0.0851716 -0.00896878
11.175 -0.118079 0.0287348 0.000820995 -3.43153 2.05561 10.7416 0.0468644 -0.0851427 -0.00908713
11.176 -0.0589941 0.0825087 -0.000551222 4.40934 -3.29524 7.95754 0.0468629 -0.0850561 -0.00914183
11.177 -0.0991188 0.0156573 0.00082732 -3.46237 2.07282 10.834 0.0468636 -0.0850403 -0.00924124
11.178 -0.0398368 0.0696158 -0.000540219 4.41967 -3.30484 7.98384 0.0468623 -0.0849664 -0.00927659
11.179 -0.0798523 0.00295717 0.000826022 -3.45294 2.06464 10.8032 0.0468631 -0.0849633 -0.00935674
11.18 -0.0206422 0.056859 -0.000536085 4.41507 -3.30262 7.97538 0.0468619 -0.0849022 -0.00937297
11.181 -0.0606924 -0.00985685 0.00082551 -3.45604 2.06538 10.8121 0.0468628 -0.0849119 -0.00943397
11.182 -0.00146102 0.0440687 -0.000534556 4.41571 -3.30391 7.97807 0.0468617 -0.0848636 -0.00943101
11.183 -0.0415063 -0.0226365 0.000821926 -3.45573 2.06437 10.8106 0.0468627 -0.0848861 -0.00947283
11.184 0.0177241 0.0312846 -0.000534746 4.41542 -3.30402 7.97775 0.0468618 -0.0848506 -0.00945069
11.185 -0.00188962 -0.0205801 -4.64859e-06 -2.55955 1.11017 15.8215 0.0468619 -0.084871 -0.00945283
11.186 -0.00188903 -0.0205803 -7.31438e-06 -4.54104e-06 8.62407e-06 3.55107e-05 0.0468621 -0.0848915 -0.00945496
11.187 0.0398118 -0.00470198 -0.00081473 2.65544 -2.36014 17.4258 0.0468614 -0.0848961 -0.00941531
11.188 0.0400634 -0.00437965 -0.000690697 0.109832 -0.120404 0.0672987 0.0468607 -0.0849003 -0.00937543
11.189 -0.000793556 -0.0731828 0.00129046 -2.45623 1.78759 10.855 0.0468627 -0.0849734 -0.00937662
11.19 0.0774708 -0.00174072 -0.0001753 5.49456 -4.1715 10.4863 0.0468618 -0.0849537 -0.00927584
11.191 0.0323988 -0.0763359 0.000949246 -3.96945 2.23556 12.1212 0.0468637 -0.0850425 -0.00925151
11.192 0.09448 -0.0198267 -0.000481157 4.58217 -3.42125 8.34977 0.0468631 -0.0850516 -0.00914544
11.193 0.0538062 -0.0875218 0.00084743 -3.52054 2.08729 10.9769 0.0468648 -0.0851406 -0.009093
11.194 0.113403 -0.0332801 -0.000534945 4.43997 -3.31603 8.0248 0.0468643 -0.0851688 -0.00897431
11.195 0.074146 -0.0986988 0.000818807 -3.38207 2.0294 10.6017 0.0468661 -0.0852673 -0.00890054
11.196 0.132927 -0.0452012 -0.000556061 4.39478 -3.28016 7.91824 0.0468658 -0.0853087 -0.0087637
11.197 0.0926366 -0.112385 0.000844337 -3.4769 2.08945 10.8881 0.0468676 -0.085421 -0.00867145
