x y z
13.8931 1.20134 1.72418
13.899 1.20129 1.72002
13.9047 1.20122 1.7159
13.9103 1.20113 1.71182
13.9157 1.20103 1.70778
13.9209 1.20091 1.70379
13.926 1.20078 1.69984
13.931 1.20063 1.69593
13.9358 1.20047 1.69208
13.9404 1.2003 1.68827
13.9449 1.20012 1.68452
13.9492 1.19993 1.68082
13.9534 1.19972 1.67717
13.9575 1.19951 1.67358
13.9614 1.19929 1.67004
13.9652 1.19906 1.66657
13.9688 1.19882 1.66315
13.9723 1.19858 1.6598
13.9757 1.19833 1.6565
13.9789 1.19808 1.65328
13.982 1.19783 1.65012
13.985 1.19757 1.64702
13.9879 1.19731 1.644
13.9906 1.19705 1.64104
13.9932 1.19679 1.63816
13.9958 1.19653 1.63535
13.9981 1.19627 1.63261
14.0004 1.19601 1.62994
14.0026 1.19576 1.62736
14.0046 1.1955 1.62484
14.0066 1.19526 1.62241
14.0084 1.19501 1.62006
14.0102 1.19478 1.61779
14.0118 1.19455 1.6156
14.0134 1.19432 1.61349
14.0148 1.19411 1.61146
14.0162 1.1939 1.60952
14.0175 1.1937 1.60767
14.0186 1.19352 1.6059
14.0197 1.19334 1.60421
14.0207 1.19317 1.60262
14.0216 1.19301 1.60111
14.0225 1.19287 1.59969
14.0232 1.19274 1.59836
14.0239 1.19262 1.59712
14.0245 1.19251 1.59597
14.025 1.19242 1.59491
14.0254 1.19234 1.59394
14.0258 1.19227 1.59306
14.026 1.19222 1.59228
14.0262 1.19218 1.59158
14.0264 1.19216 1.59098
