t wx wy wz ax ay az
7.121 0.033793 0.359311 0.335504 -0.19382 -0.127023 9.95193
7.122 0.01449 0.372194 0.352455 -0.0996633 -0.200192 9.77148
7.123 0.0282285 0.371738 0.351748 -0.0640684 -0.242678 10.0326
7.124 0.0223858 0.374097 0.326601 -0.199726 -0.25464 10.0277
7.125 0.0371117 0.368186 0.349391 -0.405033 -0.15285 10.1471
7.126 0.0235581 0.363823 0.344282 -0.34749 -0.353642 9.92745
7.129 0.0228098 0.366969 0.362878 -0.421263 -0.330345 10.0487
7.13 0.0285694 0.362241 0.351351 -0.234029 -0.230572 9.81899
7.131 0.0224541 0.36521 0.35982 -0.403866 -0.209259 9.78563
7.133 0.0178721 0.363137 0.346808 -0.516011 -0.0966918 9.99013
7.134 0.0364218 0.352125 0.361106 -0.396472 -0.236811 10.0722
7.135 0.0324968 0.351002 0.350537 -0.392598 -0.0886962 9.91944
7.136 0.0385245 0.358082 0.330533 -0.399501 0.00552719 10.0918
7.137 0.0435692 0.348493 0.35836 -0.404172 -0.105679 10.0163
7.138 0.0195356 0.342972 0.384048 -0.217821 -0.124931 10.2741
7.139 0.0355038 0.340585 0.353852 -0.28651 -0.0899075 10.0115
7.14 0.0421284 0.368113 0.354702 -0.178887 -0.140786 9.9295
7.141 0.0416746 0.356892 0.357647 -0.424087 -0.229307 10.2755
7.142 0.0434038 0.355113 0.352013 -0.419487 -0.193386 10.1362
7.143 0.0304347 0.361691 0.351134 -0.311887 -0.229287 9.96462
7.144 0.0246381 0.342134 0.348478 -0.372559 -0.155131 10.1248
7.145 0.0336478 0.356647 0.358552 -0.286506 -0.258367 9.81501
7.146 0.0403584 0.351576 0.365971 -0.563964 -0.349526 10.0075
7.147 0.0411117 0.337676 0.370016 -0.270701 -0.302557 10.0769
7.149 0.0359174 0.338419 0.355025 -0.434585 -0.0346759 10.1086
7.15 0.0206577 0.380792 0.345326 -0.438251 -0.320423 10.0657
7.151 0.0252053 0.351698 0.3476 -0.470548 -0.458102 9.95674
7.152 0.0295164 0.350738 0.342141 -0.344029 -0.169164 9.88155
7.153 0.01651 0.346959 0.374324 -0.252156 -0.231649 10.2089
7.154 0.0348697 0.359454 0.350113 -0.430364 -0.350718 10.0915
7.155 0.042859 0.340638 0.356752 -0.15054 -0.191029 10.1424
7.156 0.0348606 0.35426 0.344008 -0.394334 -0.246778 10.1208
7.157 0.0440939 0.343018 0.371186 -0.351157 -0.0563903 10.319
7.158 0.0437827 0.334584 0.354291 -0.194075 -0.392528 10.0737
7.159 0.029122 0.340389 0.350476 -0.309812 -0.328997 10.14
7.16 0.030975 0.35201 0.342425 -0.355217 -0.435923 10.2539
7.161 0.0390165 0.341311 0.356972 -0.442919 0.0085443 9.97224
7.162 0.0276338 0.329123 0.368281 -0.233104 -0.124429 10.1892
7.163 0.0434791 0.335746 0.344808 -0.500405 -0.290557 10.0375
7.164 0.0423686 0.335739 0.339982 -0.251601 -0.292297 10.0309
7.165 0.0399429 0.323045 0.347008 -0.344617 -0.229913 10.1972
7.166 0.0238557 0.325304 0.355248 -0.460087 -0.305104 10.1349
7.167 0.0330155 0.320968 0.367461 -0.285465 -0.107862 10.0842
7.168 0.0164328 0.335785 0.351148 -0.194488 -0.399131 10.285
7.169 0.0505096 0.341999 0.360451 -0.182749 -0.197856 10.2648
7.17 0.0256886 0.327653 0.357153 -0.081064 -0.239189 10.1481
7.171 0.0562686 0.334257 0.345188 -0.328319 -0.157932 10.1814
7.172 0.029497 0.336926 0.36146 -0.344887 -0.207103 9.90409
7.173 0.0270969 0.30652 0.361565 -0.310586 -0.192117 10.0334
7.174 0.0499548 0.323637 0.348 -0.212387 0.00580564 10.0945
7.175 0.0313485 0.319616 0.348641 -0.272881 0.0343835 10.1648
7.176 0.0348577 0.341029 0.323025 -0.27996 0.0408019 10.1445
7.177 0.0310908 0.306564 0.389787 -0.419095 -0.0696789 9.87152
7.178 0.028949 0.335721 0.334058 -0.26405 -0.171611 9.97902
7.179 0.0446592 0.332668 0.352931 -0.164044 -0.406629 10.0723
7.18 0.0280735 0.330624 0.370673 -0.290285 -0.224381 10.121
7.181 0.0180809 0.309991 0.339447 -0.235628 -0.189008 10.0777
7.182 0.0514116 0.330593 0.346502 -0.333127 -0.112098 10.3175
7.183 0.0400639 0.330229 0.370781 -0.203942 -0.109604 10.079
7.184 0.055039 0.313669 0.3491 -0.356146 -0.14988 10.0136
7.185 0.0398933 0.314632 0.353244 -0.270332 -0.0604312 10.0933
7.186 0.0119058 0.321497 0.341012 -0.441526 -0.239796 9.88599
7.187 0.0386932 0.318538 0.357553 -0.364473 -0.50886 9.97198
7.188 0.0346425 0.311517 0.362934 -0.375517 -0.439079 9.89
7.189 0.0429875 0.30858 0.34639 -0.454645 -0.228616 10.0281
7.19 0.0314714 0.322262 0.346688 -0.550175 0.0349648 10.3561
7.191 0.054067 0.321961 0.342625 -0.131944 -0.284195 10.2085
7.192 0.0282182 0.295716 0.354519 -0.442968 -0.299337 10.2337
7.193 0.0235928 0.312493 0.340374 -0.219003 -0.0078373 10.1699
7.194 0.02288 0.303619 0.342394 -0.165248 -0.255675 10.1919
7.195 0.0122662 0.290317 0.344324 -0.382441 -0.0916018 9.97513
7.196 0.0203727 0.301629 0.370722 -0.296609 -0.0628706 10.2819
7.197 0.0438814 0.303577 0.367571 -0.339008 -0.269543 10.2749
7.198 0.0466919 0.300838 0.357227 -0.247428 -0.234292 10.2071
7.199 0.0314222 0.314707 0.352075 -0.39126 -0.0582723 10.3433
7.2 0.0428107 0.308029 0.352149 -0.390147 -0.434487 10.0029
7.201 0.0202952 0.305113 0.350015 -0.134956 -0.121059 10.1093
7.202 0.0497308 0.305975 0.35044 -0.475807 -0.465084 9.92906
7.203 0.0348296 0.312275 0.339859 -0.501531 -0.178962 10.0232
7.204 0.0286452 0.286225 0.344674 -0.267343 -0.154103 10.1977
7.205 0.0458881 0.295367 0.356903 -0.305123 -0.0462738 10.1362
7.206 0.0441285 0.297359 0.338029 -0.28399 -0.420401 10.1279
7.207 0.0346028 0.302932 0.34717 -0.348739 -0.226754 10.2808
7.208 0.0273514 0.290416 0.368895 -0.317464 -0.216392 10.1186
7.209 0.0463588 0.316397 0.362633 -0.275718 -0.0211693 10.1655
7.21 0.0391039 0.302022 0.364963 -0.245749 -0.188909 10.1954
7.211 0.0282683 0.276097 0.348161 -0.286165 -0.319869 10.2021
7.212 0.0402116 0.292871 0.339862 -0.306708 -0.0699917 10.1461
7.213 0.0281412 0.299446 0.368753 -0.255878 -0.0256488 10.1385
7.214 0.0207059 0.292016 0.355741 -0.492363 -0.117764 10.2507
7.216 0.0286862 0.296469 0.351065 -0.368877 -0.215241 10.5168
7.217 0.028714 0.292652 0.355806 -0.474306 -0.114038 10.0864
7.221 0.0211104 0.281011 0.349878 -0.47502 -0.193478 10.2345
7.222 0.0315053 0.29506 0.369873 -0.353748 -0.158066 10.3935
7.223 0.0297858 0.291271 0.351165 -0.427596 -0.399022 10.0105
7.224 0.0444288 0.277901 0.351922 -0.198284 0.262096 10.0493
7.225 0.0531426 0.264229 0.348526 -0.574508 0.073203 10.3373
7.226 0.0285395 0.279536 0.346961 -0.595469 -0.0636251 10.2246
7.227 0.0697995 0.282605 0.369079 -0.751665 -0.232858 10.0382
7.228 0.0547746 0.268212 0.321859 -0.421564 -0.402822 9.87042
7.229 0.0350425 0.280396 0.355185 -0.382356 -0.304965 9.95235
7.23 0.0263505 0.262833 0.360759 -0.367212 -0.255047 10.1208
7.231 0.0498852 0.292802 0.343191 -0.0807728 -0.0928363 9.92865
7.232 0.0526714 0.271777 0.362247 -0.31935 0.0382555 10.0822
7.233 0.0269048 0.258748 0.332692 -0.429213 -0.303332 10.1869
7.234 0.038167 0.285907 0.365139 -0.482034 -0.313274 10.181
7.235 0.0470724 0.269239 0.351546 -0.230168 -0.250647 10.3558
7.236 0.0475298 0.27435 0.363427 -0.291548 0.0783203 10.2452
7.237 0.0421177 0.273428 0.340282 -0.412188 -0.0749473 10.227
7.238 0.0429834 0.271683 0.365597 -0.316935 -0.0580993 9.95372
7.239 0.0283926 0.274544 0.322181 -0.195856 -0.198954 10.1532
7.24 0.0369386 0.263413 0.344857 -0.299952 -0.154954 10.0008
7.241 0.0207271 0.256302 0.333424 -0.265477 0.0353021 10.1443
7.242 0.0417871 0.270709 0.346488 -0.123125 -0.232587 9.91562
7.243 0.0561794 0.254254 0.357457 -0.246213 -0.161407 9.95444
7.244 0.0572363 0.269049 0.354404 -0.439066 -0.304088 10.114
7.245 0.0691101 0.239136 0.342151 -0.219746 -0.0297439 10.0212
7.246 0.0282503 0.25378 0.357037 -0.272142 0.0609316 10.2336
7.247 0.0538933 0.258803 0.352117 -0.24324 -0.102302 9.86632
7.248 0.0493096 0.27144 0.352693 -0.33018 -0.211952 10.2035
7.249 0.0190135 0.227251 0.357479 -0.17275 -0.274203 10.1566
7.25 0.0396583 0.235334 0.35154 -0.101475 -0.104604 10.1095
7.251 0.0472113 0.239649 0.356574 -0.518678 -0.40425 10.4256
7.252 0.0370258 0.259573 0.349664 -0.351793 -0.322929 10.0877
7.253 0.0341552 0.250187 0.336289 -0.39539 -0.104327 10.2428
7.254 0.0341228 0.249741 0.345295 -0.412363 -0.15963 10.2902
7.255 0.0365743 0.236909 0.349489 -0.346256 -0.180339 10.1956
7.256 0.0343375 0.239838 0.355143 -0.438801 -0.0379362 10.2418
7.257 0.0331565 0.25635 0.345233 -0.295195 -0.121658 10.1325
7.258 0.03183 0.229425 0.339887 -0.33039 -0.137539 10.0849
7.26 0.051075 0.253754 0.353077 -0.286979 -0.178752 10.0237
7.261 0.0624041 0.223576 0.328581 -0.520171 -0.097922 10.0475
7.262 0.0556328 0.230108 0.349877 -0.290111 -0.36895 10.1736
7.263 0.0468389 0.24817 0.344406 -0.186109 -0.0580814 10.2396
7.264 0.0510761 0.223527 0.365891 -0.335303 -0.290765 10.0868
7.266 0.0385607 0.239197 0.346443 -0.216972 -0.337235 10.112
7.267 0.0601728 0.209469 0.34085 -0.397409 -0.0824622 10.1231
7.268 0.0432604 0.224314 0.330162 -0.324956 -0.265221 10.3785
7.269 0.039182 0.243012 0.340562 -0.27843 -0.179457 10.15
7.27 0.0466436 0.231784 0.334661 -0.4411 -0.264297 10.1189
7.271 0.0590562 0.232279 0.328659 -0.381867 -0.0532314 10.2207
7.272 0.0383391 0.217628 0.343509 -0.391476 -0.140461 10.0899
7.273 0.0589428 0.211253 0.352758 -0.458843 -0.253838 10.274
7.274 0.0455787 0.250614 0.326573 -0.39088 -0.198161 9.92802
7.275 0.0502299 0.213944 0.316372 -0.394786 -0.36846 10.0717
7.276 0.0392585 0.221261 0.327627 -0.323194 -0.163299 10.1076
7.277 0.0461854 0.222115 0.331463 -0.151087 -0.0702734 10.0296
7.278 0.0631835 0.218201 0.338152 -0.47722 -0.217184 10.3377
7.279 0.0432989 0.202723 0.350118 -0.497155 -0.194545 10.2138
7.28 0.0494658 0.228428 0.327873 -0.335885 -0.153874 10.0998
7.281 0.046814 0.216452 0.351594 -0.0264951 -0.325676 10.1855
7.282 0.0429335 0.228632 0.326263 -0.332762 -0.214953 10.5744
7.283 0.0549623 0.200265 0.323192 -0.356838 -0.472557 10.107
7.284 0.031718 0.22055 0.337059 -0.501144 -0.0957901 10.1601
7.285 0.0583213 0.204702 0.335255 -0.390512 -0.0375934 10.0676
7.286 0.0318801 0.203074 0.328677 -0.439846 -0.131968 9.97624
7.287 0.0412481 0.225552 0.347329 -0.369802 -0.181239 10.0952
7.288 0.036926 0.190405 0.347766 -0.366276 -0.0793683 10.1199
7.29 0.0321544 0.185605 0.342292 -0.613719 -0.0672935 10.1462
7.291 0.0386917 0.206006 0.346817 -0.297766 -0.142989 9.93046
7.292 0.0370736 0.19007 0.351855 -0.330288 -0.1267 10.286
7.293 0.0303026 0.213391 0.342384 -0.507636 -0.032452 9.96217
7.298 0.0379335 0.205633 0.32388 -0.17622 0.0576122 9.97218
7.299 0.0429318 0.196138 0.359244 -0.462499 -0.202629 10.3623
7.3 0.0334455 0.178332 0.349926 -0.0308533 -0.197038 10.1167
7.301 0.0464155 0.197882 0.332637 -0.271233 -0.0453107 10.3141
7.302 0.0556246 0.192271 0.321866 -0.510099 0.0612992 10.1685
7.303 0.0518402 0.189687 0.334771 -0.157616 -0.178183 10.2926
7.304 0.0280406 0.169544 0.344313 -0.419385 -0.169358 10.0035
7.305 0.0481338 0.191673 0.326586 -0.252696 0.00381069 10.2371
7.306 0.0605993 0.188591 0.320443 -0.283899 -0.49782 10.1311
7.307 0.0356741 0.172187 0.346116 -0.341169 -0.213729 10.3193
7.308 0.0585848 0.170283 0.32872 -0.261422 -0.302044 10.3973
7.309 0.0508477 0.182052 0.335506 -0.447097 -0.122045 10.192
7.31 0.023056 0.17852 0.340343 -0.37965 -0.121433 10.1285
7.311 0.0591806 0.169005 0.342622 -0.346606 0.000485625 10.2014
7.312 0.039407 0.179866 0.335514 -0.374157 -0.0636397 10.2251
7.313 0.0319883 0.172667 0.331057 -0.370229 -0.0518591 9.99685
7.314 0.0431376 0.189165 0.344418 -0.291079 -0.26159 10.2143
7.315 0.0563294 0.191133 0.359598 -0.343953 -0.0756216 10.1285
7.316 0.0489121 0.179817 0.341014 -0.329445 -0.278413 10.1253
7.317 0.0371234 0.190237 0.341339 -0.395489 -0.245475 10.4059
7.318 0.0321266 0.174331 0.334349 -0.282489 -0.0952469 10.207
7.319 0.0531472 0.172875 0.328084 -0.117906 -0.180435 10.2199
7.32 0.061836 0.161224 0.336976 -0.393647 -0.100724 10.2191
7.321 0.0473004 0.159829 0.338121 -0.307205 -0.398403 10.2884
7.323 0.0593606 0.164216 0.337204 -0.301221 -0.0845743 10.2532
7.324 0.0581039 0.166104 0.320726 -0.428687 -0.0982784 10.2095
7.325 0.0338849 0.154795 0.324294 -0.482182 -0.270798 10.0134
7.326 0.0467648 0.164642 0.3401 -0.528039 -0.402069 10.3033
7.327 0.0528023 0.172951 0.34042 -0.179808 -0.242879 10.1172
7.328 0.0396507 0.157696 0.33338 -0.454801 -0.144417 10.229
7.329 0.0379975 0.150467 0.328872 -0.281115 -0.320222 10.1614
7.33 0.0550124 0.169437 0.326099 -0.176915 -0.306212 10.3405
7.331 0.0542391 0.131915 0.326054 -0.194946 -0.175662 10.2124
7.332 0.0636882 0.176505 0.367899 -0.332601 -0.344586 10.2273
7.333 0.059457 0.157998 0.318108 -0.283124 -0.243402 9.93333
7.334 0.0411701 0.169834 0.335778 -0.391228 -0.308641 10.0397
7.335 0.046266 0.171885 0.328687 -0.574447 0.0387629 10.1432
7.336 0.0493948 0.155951 0.328904 -0.0236352 0.00145437 10.1569
7.337 0.051709 0.156924 0.338741 -0.171727 -0.330246 10.2209
7.338 0.0546749 0.165982 0.312031 -0.0661385 -0.09452 10.2299
7.339 0.0433788 0.161346 0.319014 -0.430693 -0.400948 10.2297
7.34 0.0534362 0.14304 0.321694 -0.398548 -0.130758 10.1673
7.341 0.0650717 0.162057 0.308156 -0.37347 -0.109939 10.0953
7.342 0.0457305 0.139856 0.323944 -0.0926679 -0.306295 10.1305
7.343 0.0531938 0.162891 0.328499 -0.361081 -0.165868 10.575
7.344 0.0492687 0.146277 0.320257 -0.27379 -0.415225 10.1737
7.345 0.0644791 0.158771 0.31704 -0.244019 -0.0438614 10.1338
7.346 0.0614018 0.155851 0.33754 -0.340211 -0.0633918 10.31
7.347 0.0665465 0.151356 0.317196 -0.532621 -0.244694 10.1647
7.348 0.0597533 0.168492 0.326757 -0.473805 -0.213092 10.1188
7.349 0.0390386 0.140202 0.323086 -0.440905 -0.250227 10.1251
7.35 0.051266 0.150204 0.328393 -0.358311 -0.144525 10.1509
7.352 0.0620835 0.148046 0.314985 -0.503079 -0.38416 10.3206
7.353 0.0692907 0.145315 0.32892 -0.425494 -0.283506 10.1267
7.354 0.0592098 0.133447 0.315422 -0.184596 -0.214074 10.5352
7.355 0.0551449 0.150236 0.305446 -0.117103 -0.385738 10.3748
7.356 0.0582513 0.143469 0.321437 -0.310854 0.111119 10.2926
7.357 0.067173 0.153785 0.333508 -0.126608 -0.430524 10.181
7.358 0.0662831 0.143255 0.311158 -0.310948 -0.153573 10.4499
7.359 0.0617588 0.129595 0.313112 -0.371773 0.0899408 10.0849
7.36 0.0681635 0.123405 0.318591 -0.249373 -0.0996797 10.2127
7.361 0.0624197 0.113012 0.325742 -0.192431 -0.222119 10.3001
7.362 0.0563765 0.138868 0.32403 -0.299991 -0.313704 9.97831
7.363 0.0816605 0.156981 0.304942 -0.0273425 -0.0635026 10.3187
7.364 0.0500153 0.139047 0.338606 -0.352449 -0.144541 10.1907
7.365 0.0648349 0.141526 0.326549 -0.437371 -0.310951 10.342
7.366 0.0468733 0.140995 0.331173 -0.265201 -0.345893 10.1354
7.367 0.0838564 0.142467 0.323256 -0.276934 -0.283472 10.1862
7.368 0.0731721 0.12299 0.320938 -0.456287 -0.308164 10.3048
7.369 0.0602739 0.124966 0.311933 -0.157047 -0.15951 10.4032
7.37 0.0539739 0.126895 0.298509 -0.240475 -0.170004 10.3177
7.371 0.0617123 0.132774 0.318572 -0.302637 -0.115876 10.1629
7.373 0.066938 0.105971 0.319505 -0.377724 -0.331996 10.1525
7.374 0.0543037 0.12516 0.288613 -0.438039 -0.0178005 10.2557
7.378 0.0666666 0.110241 0.318276 -0.149888 -0.262664 10.2345
7.379 0.0660798 0.119505 0.31305 -0.300304 0.0181314 10.3115
7.38 0.0668041 0.10502 0.317955 -0.488597 -0.120562 10.3048
7.381 0.0570902 0.123588 0.320073 -0.152449 0.0835568 10.1828
7.382 0.0684349 0.107773 0.317994 -0.564905 -0.266394 10.0903
7.383 0.0711494 0.112063 0.319059 -0.159104 -0.334257 10.3458
7.386 0.0467552 0.112298 0.300502 -0.262376 -0.0389961 10.0355
7.387 0.0578573 0.113977 0.319026 -0.401393 -0.112729 10.0456
7.388 0.0609988 0.0862426 0.313281 -0.36073 -0.115913 10.1756
7.389 0.0664283 0.0965887 0.316946 -0.352706 -0.0740393 10.2125
7.39 0.0728202 0.0978383 0.308341 -0.340777 0.0101833 10.2604
7.391 0.0701433 0.100975 0.315654 -0.642434 -0.277375 10.4065
7.392 0.0533181 0.0969008 0.299739 -0.337545 0.0349799 10.2243
7.393 0.0612317 0.117165 0.318918 -0.253713 -0.303441 10.1362
7.394 0.0625268 0.0946638 0.327584 -0.458404 -0.348539 10.436
7.395 0.0885429 0.0906886 0.309392 -0.20617 -0.043173 10.6544
7.396 0.0582525 0.0916694 0.321833 -0.287937 -0.508338 10.2918
7.397 0.0595241 0.0798597 0.310087 -0.374093 -0.204372 10.3061
7.398 0.0617183 0.0976954 0.31417 -0.268352 -0.224796 10.1195
7.399 0.0675873 0.0922111 0.304987 -0.258583 -0.0671459 10.1711
7.4 0.0596055 0.0739753 0.300742 -0.467515 0.0389715 10.2944
7.401 0.0569735 0.103743 0.305236 -0.458424 -0.39638 10.3006
7.402 0.0753905 0.0865175 0.316203 -0.476435 -0.180114 10.3673
7.403 0.0715334 0.0801325 0.297527 -0.280347 -0.180346 10.2438
7.404 0.0732144 0.0693393 0.299746 -0.395894 -0.0446803 10.3023
7.405 0.0622079 0.0857304 0.278454 -0.441926 -0.04504 10.4702
7.406 0.0702759 0.0994271 0.295912 -0.291848 -0.213954 10.3216
7.407 0.0654135 0.0944621 0.310638 -0.458561 -0.137358 10.2374
7.408 0.0669085 0.0893421 0.326129 -0.0995702 -0.099564 10.2453
7.409 0.0496514 0.0724403 0.30354 -0.202437 -0.377507 10.1894
7.41 0.0701793 0.0931566 0.314196 -0.393625 -0.204244 10.0905
7.411 0.0749827 0.0563731 0.305671 -0.416022 -0.24522 10.1737
7.412 0.0634267 0.0880082 0.298927 -0.334268 -0.0700895 10.2164
7.413 0.0622721 0.0722643 0.308452 -0.219083 -0.457113 10.2551
7.414 0.0711697 0.0842167 0.30022 -0.238001 -0.218857 10.1618
7.415 0.0584613 0.0744969 0.292654 -0.292536 0.0773933 10.343
7.416 0.0732522 0.0652941 0.308209 -0.507104 -0.313576 10.267
7.417 0.0885459 0.0727649 0.29517 -0.492865 -0.23286 10.176
7.418 0.0667365 0.0964266 0.30612 -0.495802 -0.433845 10.0627
7.419 0.0644241 0.0834283 0.282484 -0.27472 -0.238963 10.0561
7.42 0.0847337 0.0474977 0.297186 -0.195712 -0.205721 10.1693
7.421 0.0723014 0.0791586 0.290517 -0.236679 -0.285461 10.057
7.422 0.0726641 0.0644887 0.297276 -0.364302 0.0572794 10.2627
7.423 0.0533713 0.0688948 0.291448 -0.34609 -0.134564 10.429
7.424 0.0684786 0.0726253 0.294164 -0.481881 -0.316314 10.3258
7.425 0.0733569 0.0603112 0.310685 -0.326861 -0.364767 10.1438
7.426 0.0516811 0.0555109 0.31718 -0.38497 -0.172558 10.121
7.427 0.0689017 0.0795299 0.298276 -0.511097 -0.358198 10.1395
7.428 0.0496329 0.0519498 0.300372 -0.265026 -0.0813208 10.1481
7.429 0.07793 0.067302 0.296786 -0.351609 -0.122141 10.1455
7.43 0.0735731 0.0620049 0.292372 -0.164692 -0.339654 10.4209
7.431 0.0540138 0.0674092 0.292228 -0.289726 -0.201682 10.381
7.432 0.0796713 0.0478588 0.284955 -0.285986 0.0164142 10.2031
7.433 0.064419 0.0401741 0.304365 -0.328433 -0.289191 10.0843
7.434 0.0662545 0.0558025 0.281498 -0.143067 -0.0984585 10.3026
7.435 0.0913697 0.0523194 0.282002 -0.415919 -0.238386 10.1608
7.436 0.0477572 0.0390314 0.300291 -0.174808 -0.208493 10.3591
7.437 0.0518258 0.0483528 0.277464 -0.251737 -0.183468 10.1205
7.438 0.0710557 0.0397647 0.308293 -0.376948 -0.18909 10.3432
7.439 0.0782718 0.0427244 0.282641 -0.505381 -0.226893 10.3317
7.44 0.0594612 0.0437186 0.311125 -0.348175 -0.0464603 9.91104
7.441 0.0725936 0.0345232 0.284705 -0.390454 -0.0370712 10.3194
7.442 0.0660759 0.0499866 0.266455 -0.387669 -0.294564 10.2238
7.443 0.044989 0.0421305 0.295709 -0.32961 -0.322968 10.2366
7.444 0.0807892 0.0443275 0.283405 -0.247237 -0.255357 10.4798
7.445 0.0448896 0.0385044 0.297342 -0.343814 -0.0691352 10.0663
7.446 0.0713259 0.0317907 0.28059 -0.155821 -0.119113 10.0804
7.45 0.0547596 0.031316 0.299439 -0.134371 0.0249014 10.3189
7.452 0.0589667 0.035766 0.269112 -0.310594 -0.425654 10.2249
7.453 0.0506611 0.0384695 0.289464 -0.463117 0.0260266 10.3839
7.454 0.0684149 0.0316499 0.290094 -0.543784 -0.421059 10.3023
7.455 0.0722021 0.0323496 0.276735 -0.512122 0.154254 10.3137
7.456 0.0700605 0.0256001 0.264919 -0.627916 -0.0108778 10.2172
7.457 0.0751242 0.0190743 0.287659 -0.299343 -0.0192884 10.0783
7.458 0.0673339 0.0471987 0.262779 -0.355917 -0.166131 10.2867
7.459 0.0871987 0.0191885 0.287876 -0.389601 -0.188397 10.1335
7.46 0.0641744 0.0272733 0.307489 -0.392792 -0.0444415 10.0366
7.461 0.0751795 0.0172997 0.280758 -0.357488 -0.0352538 10.3304
7.462 0.0511425 0.0141716 0.292341 -0.350261 -0.43371 10.2433
7.463 0.0836861 0.0316301 0.275991 -0.294919 0.128928 10.3089
7.464 0.0650628 0.0207531 0.291337 -0.314157 -0.102867 10.0089
7.465 0.0621705 0.0309653 0.266187 -0.498693 -0.210068 10.1662
7.466 0.0846436 0.0271192 0.282851 -0.525193 -0.2548 10.1923
7.467 0.0611539 0.0188161 0.286399 -0.295893 -0.0906652 10.1597
7.468 0.0801417 0.0235071 0.275974 -0.227937 -0.167618 10.2187
7.469 0.0801239 0.0316063 0.271689 -0.328183 -0.108704 10.3152
7.47 0.0778972 0.0246307 0.272338 -0.248753 -0.108937 10.3573
7.471 0.0644172 0.0174272 0.278422 -0.224983 -0.105131 10.0505
7.472 0.0770241 0.0149786 0.274489 -0.427028 -0.304532 10.2751
7.473 0.0541467 0.0181441 0.285095 -0.362792 -0.307794 10.4618
7.474 0.0828784 0.0200571 0.284985 -0.139639 0.000801405 10.2977
7.475 0.0660582 0.00644099 0.290961 -0.153388 -0.00365993 10.218
7.476 0.0752961 0.0218367 0.286715 -0.361706 -0.0652287 10.1354
7.477 0.0732148 0.0216174 0.26993 -0.396639 0.0434395 10.6743
7.478 0.0517217 0.020977 0.283862 -0.341152 -0.362326 10.3434
7.479 0.0577309 0.0131316 0.27222 -0.250942 -0.0066727 10.1101
7.48 0.0665183 0.0101114 0.272977 -0.480715 -0.338581 10.1399
7.481 0.0756639 -0.00852333 0.283261 -0.0179983 -0.143869 10.0998
7.482 0.0762529 0.0123913 0.255549 -0.319856 -0.141818 10.3734
7.486 0.0792028 -0.0127073 0.284449 -0.210803 -0.209486 10.2372
7.487 0.0707881 -0.00110906 0.270096 -0.221099 -0.050136 10.2653
7.488 0.0579113 0.0111448 0.277323 -0.291794 -0.0169866 10.1781
7.489 0.0701309 -0.0017502 0.263091 -0.235504 -0.113772 9.98133
7.49 0.0676962 -0.00780476 0.264982 -0.539624 0.13697 10.4032
7.491 0.0726792 -0.0095544 0.292659 -0.378795 0.00558065 10.0732
7.492 0.0858968 0.00347275 0.274598 -0.534386 -0.0538387 10.1517
7.493 0.0760895 -0.00894339 0.262044 -0.292368 -0.256724 10.2144
7.494 0.0682423 -0.0264832 0.263774 -0.173892 -0.26893 10.4684
7.495 0.0694841 -0.0101547 0.274444 -0.425338 -0.11701 10.4155
7.496 0.0686695 0.00411705 0.247596 -0.247254 -0.358923 10.2596
7.497 0.0643235 0.003094 0.275249 -0.259878 -0.221888 10.357
7.498 0.0681664 -0.017154 0.265841 -0.219623 -0.0927282 10.2079
7.499 0.0472427 -0.0200133 0.246654 -0.478716 -0.194979 10.1662
7.5 0.0743375 -0.00528433 0.254731 -0.366675 -0.365115 10.3339
7.501 0.0818589 -0.0172593 0.260462 -0.485369 -0.189274 10.2299
7.502 0.0913616 -0.00347518 0.260631 -0.55449 -0.401715 10.2283
7.503 0.066058 -0.00232599 0.254983 -0.22496 0.0861416 10.2946
7.504 0.0779595 -0.00742578 0.256842 -0.407633 -0.187943 10.3282
7.505 0.0765034 -0.0279623 0.261162 -0.400248 -0.26913 10.1293
7.506 0.0635106 0.000621088 0.258129 -0.250706 -0.163942 10.3524
7.507 0.102836 -0.0421119 0.254344 -0.377529 -0.061924 10.2734
7.508 0.0544153 -0.0224054 0.259349 -0.325429 0.0503957 10.5923
7.509 0.0700745 -0.0298126 0.260551 -0.494834 -0.181825 10.3198
7.51 0.0933474 -0.0275904 0.267405 -0.263901 -0.300057 10.4053
7.511 0.0713087 -0.024647 0.240633 -0.428752 -0.253722 10.3565
7.512 0.081421 -0.030413 0.261253 -0.238092 -0.238408 10.364
7.513 0.074264 -0.0198248 0.250659 -0.405897 -0.244555 10.2299
7.514 0.0484654 -0.0255654 0.256641 -0.348356 -0.13505 10.3279
7.515 0.0907815 -0.028094 0.25907 -0.247273 -0.203713 10.3569
7.516 0.0848756 -0.0371167 0.244106 -0.393197 -0.1681 10.1399
7.517 0.0651521 -0.0258561 0.244319 -0.478078 -0.18728 10.2886
7.518 0.0713695 -0.0202432 0.246104 -0.449029 -0.24193 10.16
7.519 0.0690504 -0.016295 0.244377 -0.165019 -0.164562 10.5929
7.52 0.0885631 -0.0176275 0.230507 -0.264941 -0.0943244 10.3602
7.524 0.0758406 -0.0272071 0.247921 -0.345794 -0.197508 10.2107
7.528 0.0638645 -0.0360788 0.245096 -0.558155 -0.260595 10.2516
7.529 0.090963 -0.0416779 0.240252 -0.320308 -0.0799609 10.4065
